,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedEconomic,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,RegOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SpinOfferedSelfSchedule,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedEconomic,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,SuppOfferedSelfSchedule,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal,STROfferedTotal
,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol,Mean,StdDev,Median,Min,Max,TotalVol
Unit Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4571,247.1694799270073,10.044217018788862,248.0,200.0,284.0,2167182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.5,1.5,13152.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4572,251.3468864051095,9.938278755601141,255.0,173.0,274.0,2203809.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4573,251.36610401459853,9.939495907148892,255.0,173.0,274.0,2203978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4583,6.40445939781022,0.6247559703859259,6.9,2.0,6.9,56154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,3507.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A4587,2.05913549270073,2.025358463922842,1.0,0.1,6.0,18054.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,18.18,18.18,18.18,159402.24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4602,10.109065679925994,7.18936908110043,7.5,0.1,20.6,87423.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4608,3.8999999999999995,0.0,3.9,3.9,3.9,34195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4611,6.001094890510949,0.1519987696977545,6.0,4.0,6.1,52617.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,10.4,10.4,10.4,91187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A4612,14.51334397810219,1.557578922334236,15.0,2.0,15.0,127253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4621,3.875620736698499,2.9447431585519874,3.2,0.1,10.0,28408.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4626,174.59660127737226,11.439398393336425,176.0,147.0,192.0,1530863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4641,123.0,0.0,123.0,123.0,123.0,1078464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4642,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,1753600.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4683,4.7,0.0,4.7,4.7,4.7,41209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,10.4,10.4,10.4,91187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A4727,79.85633595284872,7.200791306489924,80.0,50.0,89.0,650350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,9.958682428555033,0.6084352790422858,10.0,1.0,10.0,86770.0
A4728,79.88537253924744,7.205921264871572,80.0,50.0,89.0,641160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4729,79.48360966966207,8.416703761517514,80.0,50.0,89.0,628000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4730,79.88683459486289,7.253714936914429,80.0,50.0,89.0,643808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4731,80.04824726724463,7.399587290147452,80.0,50.0,89.0,637104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4732,80.2771007055805,7.3565963731244866,80.0,50.0,89.0,625760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4733,76.69496217014209,5.796518418704194,72.0,50.0,89.0,415610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4734,80.10453808752025,7.1744918599602725,80.0,50.0,89.0,593094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A4749,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.82,0.0,18.82,18.82,18.82,165013.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4762,360.51842243186576,70.74429068946891,386.4,70.0,386.4,2751476.5999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,2455.0400000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4783,2.996852189781022,0.07811302615015739,3.0,0.7,3.0,26276.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A4800,123.0,0.0,123.0,123.0,123.0,1049682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,37.8,37.8,37.8,331430.39999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A4830,161.93713503649636,11.204634875195586,163.4,140.0,175.0,1419864.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,3857.92,0.0,0.0,0.0,0.0,0.0,0.0,2.15727648267187,2.972290506518068,0.75,0.75,9.94999999,18796.34999352
A5247,199.97031539888684,0.544060149960889,200.0,190.0,200.0,1616760.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,131520.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,7841.7
A5248,199.97050147492627,0.5423571167030001,200.0,190.0,200.0,1626960.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999429744525548,0.05339735360729706,15.0,10.0,15.0,131515.0,0.9984032846715328,0.03992928331092238,1.0,0.0,1.0,8754.0,0.023950729927007298,0.5989392496638354,0.0,0.0,15.0,210.0,0.9,0.0,0.9,0.9,0.9,7841.7
A5258,508.8331573389652,104.04939024403002,525.0,0.0,595.0,4336785.0,18.21717705033439,16.542333329463613,25.0,0.0,35.0,155265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,3507.2000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,1742.6000000000001
A5259,543.2920386007238,44.41255004869053,550.0,275.0,606.0,4503891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,435.65000000000003
A5260,542.6388287714831,94.8028151790885,585.0,200.0,615.0,4262428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,2630.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,1306.95
A5261,537.8385500267523,94.75142351531316,585.0,150.0,615.0,4020881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,4384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5262,474.796986236355,68.39699209586644,500.0,280.0,614.0,4001589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,4384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5263,530.4314714566929,95.26581866767954,580.0,150.0,613.0,4311347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,1753.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,871.3000000000001
A5264,390.187443811807,40.065958857395536,400.0,200.0,440.0,2604111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,350.72,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,174.26
A5265,404.9674703406047,26.059862742379913,410.0,240.0,440.0,3174540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,350.72,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,174.26
A5266,105.0,0.0,105.0,105.0,105.0,807345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,175.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.13
A5267,105.35063663075417,11.366334351598368,105.0,65.0,118.0,860504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,175.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.13
A5268,199.50385887541344,5.730134736707773,200.0,150.0,220.0,1447600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,175.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.13
A5269,203.50685500623183,28.459233307994694,200.0,110.0,260.0,979682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,175.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.13
A5271,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,175.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,87.13
A5272,1211.3539379151416,75.37642958654811,1224.0,55.0,1242.0,8936158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,175360.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,87130.0
A5288,41.934803762568926,9.776080107738476,35.0,35.0,64.0,258570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.0,0.95,0.95,0.95,8329.6,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,3920.85
A5291,56.73918726235741,5.168699111953416,56.0,46.0,71.0,477517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,1.45,1.45,1.45,12713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,3920.85
A5292,55.139402748414376,5.986085028514387,55.0,45.0,70.0,417295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,1.45,1.45,1.45,12713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,3920.85
A5293,56.46900720164609,5.207446198910342,56.0,46.0,71.0,439103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,1.45,1.45,1.45,12713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,3920.85
A5294,48.43807098996555,4.3436082520694494,49.0,37.0,57.0,323421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6534.75
A5295,48.17794184119331,6.221243073823601,49.0,20.0,58.0,319757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6534.75
A5296,48.74539113104136,4.3289315778026065,49.0,38.0,58.0,293496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6534.75
A5297,37.72788556395923,15.715583067793702,47.0,20.0,58.0,229461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6534.75
A5299,81.23664122137404,5.01522246954305,81.0,50.0,96.0,627878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5300,81.14922048997772,4.979294626943341,81.0,50.0,96.0,619412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5301,79.95167151162791,4.759090779988295,79.0,50.0,96.0,440054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5302,79.95167151162791,4.759090779988295,79.0,50.0,96.0,440054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5303,81.14764836892441,4.982024820952883,81.0,50.0,96.0,619400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5304,75.89884200718754,6.4573756024091455,75.0,50.0,95.0,570228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5305,113.24764735017335,7.640910204123633,112.0,97.0,138.0,685941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5306,111.61006546644845,7.201345632545824,110.0,97.0,138.0,545550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,876.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5307,42.691296801388546,3.175139999636835,44.0,33.0,44.0,172174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5308,42.714094473130615,2.9578643644649154,44.0,33.0,44.0,223352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5309,42.20679079956189,3.20518004423369,44.0,33.0,44.0,192674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5310,42.559721478307445,2.9536379857700066,44.0,33.0,44.0,238377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5311,38.74206138016675,2.311792724470772,38.0,33.0,48.0,218389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5312,38.814308681672024,2.173500579299221,39.0,33.0,46.0,193140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5313,40.52878289473684,3.270353477212125,40.0,33.0,49.0,344981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5314,38.738998752895064,2.314563624242936,38.0,33.0,48.0,217442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2178.25
A5315,184.47483312285766,8.874564345192866,182.0,167.0,213.0,1022544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75,15344.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5316,183.7820131030375,9.037986316733631,182.0,5.0,213.0,925710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75,15344.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5317,112.56623420962786,7.322573231512544,111.0,97.0,138.0,659413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5319,47.21486300019712,4.19082950241749,47.0,25.0,57.0,239521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6534.75
A5320,81.77808857808857,5.362915933521703,81.0,70.0,96.0,701656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5321,81.94495958155017,5.317876840155235,82.0,70.0,96.0,689321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5322,81.92831669044223,5.329291922144297,82.0,70.0,96.0,689181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5323,81.90402956604673,5.311807856714129,82.0,70.0,96.0,687011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5324,23.705018248175183,4.845002378066251,25.0,2.0,25.0,207845.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5325,79.55164075993092,4.065410498009024,79.0,70.0,91.0,460604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5326,79.5504317789292,4.0666152339682355,79.0,70.0,91.0,460597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5327,79.65245346869712,4.119556556453019,79.0,70.0,91.0,470746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5328,79.648730964467,4.122320880717493,79.0,70.0,91.0,470724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5329,79.82566546171542,4.251888865478959,79.0,70.0,92.0,485819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5330,79.82566546171542,4.251888865478959,79.0,70.0,92.0,485819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5331,79.62487257900102,4.13242393201071,79.0,70.0,92.0,468672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5332,79.62521236833163,4.132002431331552,79.0,70.0,92.0,468674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5343,592.6380018248175,53.64851136337229,605.0,150.0,622.0,5196250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,96448.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5347,117.14441149635037,7.460165505510248,115.9,100.9,133.9,1027122.2000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5348,117.14441149635037,7.460165505510248,115.9,100.9,133.9,1027122.2000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,6576.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A5353,2.2,0.0,2.2,2.2,2.2,19289.600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5354,4.7,0.0,4.7,4.7,4.7,41209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5355,2.4,0.0,2.4,2.4,2.4,21043.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5357,21.0,0.0,21.0,21.0,21.0,184128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5358,8.3,0.0,8.3,8.3,8.3,72774.40000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
A5359,1.8,0.0,1.8,1.8,1.8,15782.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
