Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A4387,3.8608421052631576,6.0090949840885655,0.9,0.5,44.87,0.5,3.75
A4390,3.7839234449760766,6.158381008670812,0.9,0.5,44.87,0.5,3.5
A4444,10.65,7.196710106961121,8.695,5.0,27.45,6.665,9.9925
A4488,5.08952380952381,6.957979215397583,2.5,1.0,30.35,1.0,5.0
A4490,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A4491,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A4492,1.0,,1.0,1.0,1.0,1.0,1.0
A4583,1.9366585514303103,4.64610141046775,0.45,0.4,44.87,0.4,0.75
A4611,2.0125959661678596,4.738764806295491,0.45,0.4,44.87,0.4,0.75
A4683,1.750567587752054,4.396779631449435,0.45,0.4,36.31,0.4,0.5
A5248,2.717619047619048,5.095892420761076,0.9,0.9,28.76,0.9,2.39
A5288,3.505181102362205,6.315605434931553,0.5,0.45,36.31,0.45,1.0
A5291,3.1022562979189487,5.799950331761989,0.5,0.45,36.31,0.45,1.0
A5292,2.7686956521739132,5.61075587244832,0.5,0.45,36.31,0.45,0.9
A5293,2.9592978208232448,5.7397107933410085,0.5,0.45,36.31,0.45,0.99
A5294,3.8314814814814815,6.256667030950451,0.75,0.75,27.45,0.75,4.23
A5295,3.8494252873563215,4.6319801773689795,3.0,0.75,30.35,0.9,3.625
A5296,0.75,0.0,0.75,0.75,0.75,0.75,0.75
A5297,6.118029556650247,7.207966306549291,1.0,0.75,35.61,0.875,10.0
A5319,6.639806201550387,7.662196018258617,1.0,0.75,36.31,0.9,11.25
A5374,0.622958932238193,2.4320634715977594,0.2,0.18,36.31,0.18,0.24
A5375,0.39384582803896656,1.5115328696832104,0.2,0.18,28.76,0.18,0.24
A5376,0.5157580919931857,2.094053444843261,0.2,0.18,36.31,0.18,0.24
A5377,0.5846232796827618,2.2512303043033346,0.2,0.18,36.31,0.18,0.24
A5378,0.39387802313354364,1.5063448958164174,0.2,0.18,28.76,0.18,0.24
A5921,0.5319993156934306,2.1211586030030523,0.2,0.18,44.87,0.18,0.24
A5922,0.5298121521335808,2.1214663601078056,0.2,0.18,44.87,0.18,0.24
A5923,0.5298121521335808,2.1214663601078056,0.2,0.18,44.87,0.18,0.24
A5924,0.5319993156934306,2.1211586030030523,0.2,0.18,44.87,0.18,0.24
A5925,0.5298121521335808,2.1214663601078056,0.2,0.18,44.87,0.18,0.24
A5926,0.5319993156934306,2.1211586030030523,0.2,0.18,44.87,0.18,0.24
A5927,0.5319993156934306,2.1211586030030523,0.2,0.18,44.87,0.18,0.24
A5928,0.5319993156934306,2.1211586030030523,0.2,0.18,44.87,0.18,0.24
A5929,0.5298121521335808,2.1214663601078056,0.2,0.18,44.87,0.18,0.24
A5930,0.5321599726152442,2.121629329913144,0.2,0.18,44.87,0.18,0.24
A5954,1.9801501877346686,4.703766923552354,0.45,0.4,44.87,0.4,0.75
A6004,0.4292884287773555,1.633134682356809,0.2,0.18,44.87,0.18,0.24
A6035,1.0020179104477613,3.2551693486640216,0.4,0.22,44.87,0.24,0.45
A6355,1.9733893919793015,4.692571354341847,0.45,0.4,44.87,0.4,0.75
A6363,0.34842234198922095,1.5403275870530642,0.2,0.18,44.87,0.18,0.24
A6364,0.47188639303775143,1.8841748174410098,0.2,0.18,36.31,0.18,0.24
