Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A4119,0.05375,0.10126873724332275,0.0,0.0,0.25,0.0,0.045
A4144,0.19533333333333336,0.8657146286056498,0.0,0.0,5.74,0.0,0.0
A4156,0.9665132045360456,2.52752263168608,0.25,0.0,43.52,0.18,0.75
A4157,0.9012193333723911,2.0807163480705486,0.25,0.0,40.53,0.18,0.75
A4158,0.8381804509661654,1.922138396033892,0.25,0.0,35.7899999,0.18,0.75
A4173,0.5561682242990654,1.6105673545320691,0.24,0.05,24.67,0.18,0.45
A4174,1.2426193382864137,4.094612187892387,0.25,0.05,65.4399999,0.18,0.75
A4175,0.8599209200071891,1.681421693294909,0.25,0.0,14.48,0.18,0.75
A4176,0.8193579335276754,1.553647145799207,0.25,0.0,14.48,0.18,0.75
A4181,1.0830813393333334,2.9321488262799438,0.25,0.0,65.4399999,0.18,0.75
A4182,1.0659405252455048,2.9863569111078716,0.25,0.0,65.4399999,0.18,0.75
A4183,0.9984225993566297,2.515210146649173,0.25,0.0,43.52,0.18,0.75
A4184,1.0859711996192,2.936392100421218,0.25,0.0,65.4399999,0.18,0.75
A4185,0.6735853759534691,1.2518252603572515,0.25,0.0,9.99,0.18,0.75
A4197,0.12071382636655949,0.6236184254610143,0.0,0.0,17.03,0.0,0.1
A4198,0.12301900070372977,0.6605447754262723,0.0,0.0,17.03,0.0,0.1
A4202,0.7600631312752525,1.3869702280678122,0.25,0.0,9.99,0.18,0.75
A4203,0.6842405062798874,1.3406763889208049,0.25,0.0,9.99,0.18,0.75
A4204,0.7350244857296768,1.4466975655723948,0.25,0.0,9.99,0.18,0.75
A4205,0.8461014380090841,1.8437472567458237,0.25,0.0,20.6099999,0.18,0.75
A4229,0.30077423160165484,1.1856217834686142,0.0,0.0,29.8,0.0,0.18
A4230,0.3116753925687173,1.1018472531825423,0.0,0.0,20.1999999,0.0,0.18
A4236,0.4780561554715623,1.1703860144002298,0.18,0.0,14.48,0.0,0.45
A4260,0.11999390986601706,0.5447788295721198,0.0,0.0,7.95,0.0,0.0
A4267,9.50738852866242,8.779091564680948,6.45,0.0,65.4399999,5.56,9.18
A4268,2.1132110082568807,5.915857354204125,0.45,0.0,35.7899999,0.18,0.75
A4368,1.5282352941176471,1.9631869348527335,0.75,0.0,6.45,0.25,2.45
A4373,3.6286666666666667,3.3585772214407923,2.45,0.45,12.33,0.75,5.725
A4374,3.8516666666666666,4.731580778837731,1.6900000000000002,0.45,12.33,0.6075,5.45
A4377,0.9989359048973243,3.449145384280747,0.25,0.17,65.4399999,0.18,0.75
A4378,0.21036025549099363,1.6634107857525655,0.0,0.0,35.7899999,0.0,0.0
A4386,16.049599976,16.28909512316896,10.0,0.0,65.4399999,0.0,24.67
A4387,18.191199976,16.30828425592527,17.4699999,0.0,65.4399999,0.0,24.9899999
A4390,14.817407385185186,16.204340704552223,10.0,0.0,65.4399999,0.09,24.61
A4431,3.7461904761904763,9.371270178684677,0.18,0.0,34.89,0.05,0.45
A4432,2.018,7.125228499947956,0.05,0.0,34.89,0.0,0.35
A4444,0.7214320288221057,2.226922906905969,0.18,0.0,40.53,0.01,0.5
A4488,1.020264549510582,3.2939748184814643,0.2,0.0,43.52,0.17,0.455
A4489,1.18303030210101,3.7560621555653366,0.24,0.0,43.52,0.1,0.5
A4490,0.8900371744361835,3.203834568524981,0.2,0.0,43.52,0.135,0.45
A4491,1.2242887471974524,2.6322810008029958,0.45,0.0,31.25,0.18,0.87
A4492,0.6172792362768497,1.2368279174722119,0.18,0.0,9.0,0.18,0.75
A4493,0.8333333333038347,1.5179530490386712,0.25,0.0,9.0,0.18,0.75
A4500,0.21529141093558282,0.868510242028853,0.0,0.0,11.5299999,0.0,0.18
A4558,0.6811686668667088,2.331868118795731,0.18,0.0,65.4399999,0.0,0.45
A4570,0.2804628224430956,0.9863185645587627,0.0,0.0,9.99,0.0,0.18
A4571,0.27361008152705707,0.9682168437302491,0.0,0.0,9.99,0.0,0.18
A4572,0.6855032815864333,3.7773296173704582,0.0,0.0,65.4399999,0.0,0.0
A4573,0.49644042200603317,2.882468307848822,0.0,0.0,43.52,0.0,0.0
A4626,2.3918181727272727,6.088830430178914,0.0,0.0,20.1999999,0.0,0.46499999999999997
A4727,0.8320000000000001,1.2442878717130967,0.45,0.05,5.0,0.18,0.785
A4728,0.9370967741935484,1.3912612827895583,0.45,0.05,5.0,0.18,0.8200000000000001
A4729,1.4608695652173913,1.7353121622334284,0.45,0.05,5.0,0.21,2.45
A4730,1.1155882352941175,1.510450848159543,0.45,0.05,5.0,0.24,0.8975
A4731,0.59875,0.7803588507202541,0.45,0.05,4.21,0.22499999999999998,0.75
A4732,0.6962962962962963,0.9726258991005431,0.45,0.05,4.21,0.18,0.75
A4733,0.866764705882353,1.257900416611155,0.45,0.05,5.0,0.18,0.8625
A4734,1.496923076923077,2.317058081672998,0.45,0.05,10.0,0.18,2.075
A4762,0.06856345885634588,0.38151005719910475,0.0,0.0,9.05,0.0,0.0
A4830,2.2231147533532045,3.1675687686119853,0.89,0.0,40.53,0.75,2.41
A5247,2.2695180714056225,2.3644386039814687,0.9,0.0,11.5299999,0.9,3.0
A5248,2.764372468380567,3.775522184116375,0.95,0.0,31.25,0.9,3.55
A5258,0.2870036101083033,2.0169066722085183,0.0,0.0,31.25,0.0,0.0
A5259,0.10069724770642202,0.607718937560462,0.0,0.0,7.09,0.0,0.0
A5260,0.12231527093596058,0.7318939133227,0.0,0.0,9.0,0.0,0.0
A5261,0.09671309192200557,0.7250430953257323,0.0,0.0,9.0,0.0,0.0
