Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A6459,18.746666666666666,2.0747690634542115,18.92,16.25,21.83,17.1625,19.7175
A6460,3.6840744797371303,3.3171672751443784,3.0,0.36,30.67,2.0,3.98
A6461,3.705828282828283,3.919326910136717,3.0,0.36,46.56,1.73,3.8775
A6601,2.395776805251641,2.7782132639393895,1.5,0.59,36.31,0.92,3.0
A6664,16.209634703196347,5.188449137565297,15.0,11.25,36.31,12.39,17.84
A6665,10.672259615384615,5.462734021111988,9.515,5.25,36.31,7.095,12.585
A6667,10.997594936708861,6.747150246526661,8.86,5.25,36.31,6.1850000000000005,13.98
A6685,16.971634615384616,5.934834652341613,16.25,11.25,36.31,12.05,18.6875
A6686,17.96375,6.650187375253742,16.155,11.25,44.87,12.575,21.585
A6687,8.801666666666668,7.671272167422211,6.44,3.34,23.3,3.505,9.6825
A6688,10.342,4.77455058967159,10.0,3.34,18.13,5.25,15.0
A6689,10.07445,5.146371771408256,9.129999999999999,3.0,28.11,5.69,13.649999999999999
A6690,9.597914110429448,4.679423496990029,8.82,2.51,28.11,6.390000000000001,12.26
A6691,9.991538461538463,4.788735432714403,9.0,3.27,28.11,7.49,11.245000000000001
A6692,10.486290322580645,6.084183455983886,9.0,2.23,35.61,7.0,13.662500000000001
A6693,8.836604938271606,5.396432127462632,8.399999999999999,2.23,35.61,4.9225,11.2225
A6694,8.040036900369003,4.55410766948916,7.4,2.23,30.35,4.0,10.065000000000001
A6865,11.808798283261801,5.896205480382583,10.0,5.34,44.87,8.0,13.77
A6885,7.215538461538461,5.173982626511175,5.5,3.0,28.76,3.6625,9.0975
A6972,3.320105263157895,2.2965987216096058,3.0,2.0,32.07,2.39,3.3125
A6973,3.3572881355932207,1.7923267469098447,3.0,2.0,19.26,2.39,3.7725
A7074,5.757878787878788,5.656876212614916,3.62,3.0,28.11,3.0,4.22
A7077,9.62304347826087,12.207970232518903,3.62,3.0,46.56,3.0,9.475000000000001
A7159,4.149449838187702,4.3728294014263716,3.0,0.18,44.87,1.6925,4.47
A7160,3.91387987012987,4.0137308252380475,2.53,0.25,30.67,1.6975,4.112500000000001
A7162,4.4575023126734505,4.045614447462131,3.13,0.45,38.12,2.39,4.9975000000000005
A7163,4.408891797556719,4.014697038543533,3.13,0.45,38.12,2.39,4.85
A7165,4.068598848368522,3.980577640948565,3.0,0.18,30.67,2.0,4.575
A7166,3.6259118727050184,3.6116698070009607,2.96,0.18,38.12,1.5,3.72
A7360,7.84,2.8708535316173824,7.84,5.81,9.87,6.824999999999999,8.854999999999999
A7362,7.84,2.8708535316173824,7.84,5.81,9.87,6.824999999999999,8.854999999999999
A7883,4.516193598148862,3.7639121017536454,3.16,1.4,46.56,2.5,4.5
A7884,4.1653674832962135,4.086495873852418,3.0,1.22,44.87,2.26,4.0875
A8542,17.435333333333332,6.7439729321143425,15.0,10.0,36.31,12.85,21.65
A8543,17.205000000000002,5.2264053653996525,17.055,10.0,24.55,13.057500000000001,21.817500000000003
