Time_Period,pIES_MW,pGridSale_MW,pGridPurchase_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_per_hr,qSteam_Electrolyzer_MWth,H2_storage_level_kg,H2_to_storage_kg_per_hr,H2_from_storage_kg_per_hr,H2_to_market_kg_per_hr,BatterySOC_MWh,BatteryCharge_MW,BatteryDischarge_MW,Energy_Revenue_USD,H2_Revenue_USD,AS_Revenue_USD
3204,716.9000758735943,716.9000758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,35828.16992431661,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434746,0.0,0.15500000000004677,15918.766184773162,14149.219091903806,1232.366798847512
3205,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,35895.5916700603,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869197,0.0,2.5,17445.28931531403,14149.219091903806,1523.8586736591121
3206,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,35963.01341580399,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869197,0.0,0.0,17248.470250898048,14149.219091903806,2136.4666336263886
3207,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36030.43516154768,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869201,0.0,0.0,17836.201213114393,14149.219091903806,3015.4859795417788
3208,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36097.85690729137,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869321,0.0,0.0,19248.189012585375,14149.219091903806,3382.4858852862635
3209,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36165.27865303506,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086941,0.0,0.0,18922.070003062887,14149.219091903806,3733.579299285856
3210,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36232.70039877875,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869525,0.0,0.0,19567.140571349122,14149.219091903806,3362.7770084177964
3211,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36300.12214452244,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869668,0.0,0.0,17449.158872142652,14149.219091903806,2309.556887188619
3212,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36367.543890266126,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086972,0.0,0.0,15521.114618042684,14149.219091903806,1841.7474238017844
3213,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36434.965636009816,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869876,0.0,0.0,12310.096678128983,14149.219091903806,1496.6924641545102
3214,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36502.387381753506,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869499,0.0,0.0,8952.145997661193,14149.219091903806,967.1186354151844
3215,717.3700758735943,717.3700758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36569.809127497196,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.625,5577.552339917195,14149.219091903806,556.8824115226471
3216,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36637.230873240886,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,103.56553600167116,14149.219091903806,233.88180530574928
3217,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36704.652618984575,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,1771.3277881665138,14149.219091903806,391.59047657867205
3218,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36772.074364728265,4979.674796747968,4716.406363967935,4716.406363967935,7.9,2.5,0.0,1464.202405540868,14149.219091903806,448.8500376406111
3219,714.4624671779421,714.4624671779421,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36839.496110471955,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.2826086956521374,0.0,2204.1167112439516,14149.219091903806,348.39417787236874
3220,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36906.917856215645,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,4920.454945872225,14149.219091903806,463.0982627516964
3221,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,36974.339601959335,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,8719.203848002273,14149.219091903806,742.471315653614
3222,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37041.761347703025,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11109.548676040711,14149.219091903806,839.9352403709983
3223,718.4770758735942,718.4770758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37109.183093446714,4979.674796747968,4716.406363967935,4716.406363967935,8.117391304347827,0.0,1.7320000000000018,11977.012854812818,14149.219091903806,830.3060253015706
3224,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37176.604839190404,4979.674796747968,4716.406363967935,4716.406363967935,5.4,0.0,2.5,12586.7888277879,14149.219091903806,960.358588363657
3225,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37244.026584934094,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.5,0.0,9399.4651984965,14149.219091903806,784.7387547074131
3226,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37311.448330677784,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,9449.462353807652,14149.219091903806,893.786790743536
3227,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37378.870076421474,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,10206.449880439983,14149.219091903806,940.5732635996808
3228,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37446.29182216516,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,10543.320066100572,14149.219091903806,865.4720580388893
3229,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37513.71356790885,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11199.14181052491,14149.219091903806,920.2033904311679
3230,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37581.13531365254,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,12582.459806960947,14149.219091903806,1593.9035477930108
3231,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37648.55705939623,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,14299.064263678205,14149.219091903806,1699.5360790756276
3232,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37715.97880513992,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652173,0.0,2.5,20059.745166114546,14149.219091903806,1900.6685059721174
3233,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37783.40055088361,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304346,0.0,2.5,15665.157752526884,14149.219091903806,1700.0328768054899
3234,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37850.8222966273,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869565188,0.0,2.5,14870.391943686562,14149.219091903806,1560.691621908282
3235,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37918.24404237099,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869565277,0.0,0.0,12887.076464207224,14149.219091903806,1351.842372702789
3236,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,37985.66578811468,4979.674796747968,4716.406363967935,4716.406363967935,4.147826086956526,2.5,0.0,8842.354039315098,14149.219091903806,1162.89571384138
3237,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38053.08753385837,4979.674796747968,4716.406363967935,4716.406363967935,4.14782608695649,0.0,0.0,11123.883577558183,14149.219091903806,1187.774970923924
3238,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38120.50927960206,4979.674796747968,4716.406363967935,4716.406363967935,1.4304347826086845,0.0,2.5,14870.391943686562,14149.219091903806,1213.4337804571721
3239,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38187.93102534575,4979.674796747968,4716.406363967935,4716.406363967935,3.7304347826086963,2.5,0.0,4774.728332214977,14149.219091903806,461.36846469677187
3240,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38255.35277108944,4979.674796747968,4716.406363967935,4716.406363967935,6.030434782608705,2.5,0.0,4581.882161729107,14149.219091903806,433.7567481605831
3241,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38322.77451683313,4979.674796747968,4716.406363967935,4716.406363967935,8.330434782608705,2.5,0.0,9770.87263795077,14149.219091903806,811.6908906190531
3242,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38390.19626257682,4979.674796747968,4716.406363967935,4716.406363967935,5.6130434782608924,0.0,2.5,16053.550093498625,14149.219091903806,1186.3528542677957
3243,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38457.61800832051,4979.674796747968,4716.406363967935,4716.406363967935,5.6130434782608924,0.0,0.0,10554.071242238675,14149.219091903806,829.1233327291284
3244,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38525.0397540642,4979.674796747968,4716.406363967935,4716.406363967935,7.913043478260894,2.5,0.0,10192.27723271619,14149.219091903806,637.363229747974
3245,714.4766448717039,714.4766448717039,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38592.46149980789,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.2684310018903346,0.0,10477.799997043538,14149.219091903806,760.6419389354342
3246,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38659.88324555158,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,14266.810735263894,14149.219091903806,1208.7047295767554
3247,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38727.30499129527,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,14901.130127412023,14149.219091903806,1251.7108558681198
3248,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38794.72673703896,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,13034.00920476131,14149.219091903806,1454.182861863883
3249,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38862.14848278265,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,19968.517813838334,14149.219091903806,2233.0773052135373
3250,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38929.57022852635,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,15578.454224112571,14149.219091903806,1454.7950025189925
3251,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,38996.99197427002,4979.674796747968,4716.406363967935,4716.406363967935,7.2826086956521685,0.0,2.5,20369.02054874019,14149.219091903806,1779.6038327446256
3252,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39064.413720013705,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,0.0,16090.92695336219,14149.219091903806,1613.9754451090282
3253,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39131.83546575739,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652188,0.0,0.0,14420.910926576717,14149.219091903806,1898.1197508975185
3254,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39199.25721150107,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652174,0.0,0.0,17427.656519866447,14149.219091903806,1732.3330213190693
3255,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39266.67895724476,4979.674796747968,4716.406363967935,4716.406363967935,7.282608695652184,0.0,0.0,19180.098230377385,14149.219091903806,2072.462872382707
3256,716.9000758735942,716.9000758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39334.10070298845,4979.674796747968,4716.406363967935,4716.406363967935,7.114130434782629,0.0,0.15499999999999048,20532.01817301974,14149.219091903806,2539.9746696097995
3257,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39401.52244873213,4979.674796747968,4716.406363967935,4716.406363967935,4.396739130434803,0.0,2.5,28331.063538660877,14149.219091903806,2594.1817846676786
3258,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39468.944194475815,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,2.5,25540.39264427133,14149.219091903806,2869.184096720752
3259,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39536.365940219504,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869696,0.0,0.0,22136.67166835596,14149.219091903806,2844.971988435298
3260,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39603.78768596319,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086982,0.0,0.0,18130.06669422257,14149.219091903806,2789.314771860939
3261,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39671.20943170687,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869634,0.0,0.0,18294.918061673492,14149.219091903806,1765.625545254988
3262,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39738.63117745055,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869619,0.0,0.0,14575.01111788954,14149.219091903806,1332.2508109281036
3263,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39806.052923194235,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869286,0.0,0.0,10722.50633506897,14149.219091903806,1047.1134300357094
3264,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39873.47466893791,4979.674796747968,4716.406363967935,4716.406363967935,3.9793478260869444,2.5,0.0,5417.548900501212,14149.219091903806,521.999080750802
3265,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,39940.8964146816,4979.674796747968,4716.406363967935,4716.406363967935,6.279347826086957,2.5,0.0,4964.00327732148,14149.219091903806,464.71128603606996
3266,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40008.31816042529,4979.674796747968,4716.406363967935,4716.406363967935,8.579347826086972,2.5,0.0,1007.0855569817678,14149.219091903806,163.35113093395591
3267,715.2008887280366,715.2008887280366,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40075.73990616898,4979.674796747968,4716.406363967935,4716.406363967935,10.0,1.544187145557653,0.0,6451.11201632689,14149.219091903806,489.2749701640133
3268,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40143.16165191267,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,8518.515226757667,14149.219091903806,563.4839137982809
3269,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40210.58339765636,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,10693.836532034027,14149.219091903806,717.5474622304826
3270,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40278.00514340005,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,12338.766481163924,14149.219091903806,813.3954639958066
3271,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40345.42688914374,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,14352.820144368725,14149.219091903806,1038.5985725661196
3272,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40412.84863488743,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,16241.443419295647,14149.219091903806,1418.6828068360292
3273,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40480.27038063112,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,24251.06964218306,14149.219091903806,2899.3861012309653
3274,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40547.69212637481,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,20430.818387776802,14149.219091903806,2487.2816475122045
3275,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40615.1138721185,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,18990.16078527088,14149.219091903806,2434.742319477289
3276,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40682.53561786219,4979.674796747968,4716.406363967935,4716.406363967935,7.28260869565216,0.0,2.5,22731.740622984948,14149.219091903806,1780.8509055512618
3277,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40749.95736360588,4979.674796747968,4716.406363967935,4716.406363967935,4.565217391304334,0.0,2.5,23483.351727272853,14149.219091903806,2239.5182088383012
3278,719.2450758735943,719.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40817.37910934957,4979.674796747968,4716.406363967935,4716.406363967935,1.8478260869565042,0.0,2.5,22044.86157552566,14149.219091903806,2160.6468893385113
3279,716.9000758735942,716.9000758735942,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40884.80085509326,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869417,0.0,0.15499999999999978,22356.528866118035,14149.219091903806,2170.9968388304223
3280,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40952.22260083695,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869397,0.0,0.0,20283.88564722272,14149.219091903806,2174.2088576120427
3281,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41019.64434658064,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869419,0.0,0.0,18939.988629959727,14149.219091903806,2079.6096286763363
3282,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41087.06609232433,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869517,0.0,0.0,18750.051184853226,14149.219091903806,1869.5769763087146
3283,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41154.48783806802,4979.674796747968,4716.406363967935,4716.406363967935,1.679347826086941,0.0,0.0,16270.113222330589,14149.219091903806,2190.32385627402
3284,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41221.90958381171,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869525,0.0,0.0,16546.060076541926,14149.219091903806,1453.3130523096445
3285,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41289.331329555396,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869525,0.0,0.0,10321.129092579758,14149.219091903806,824.7080587815361
3286,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41356.753075299086,4979.674796747968,4716.406363967935,4716.406363967935,1.6793478260869565,0.0,0.0,5708.8745293331785,14149.219091903806,808.8423625721773
3287,717.3700758735943,717.3700758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41424.174821042776,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.6249999999999893,5541.683836123515,14149.219091903806,601.8529359811788
3288,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41491.596566786466,4979.674796747968,4716.406363967935,4716.406363967935,1.0,0.0,0.0,813.5056611165295,14149.219091903806,487.1713469415324
3289,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41559.018312530156,4979.674796747968,4716.406363967935,4716.406363967935,3.3,2.5,0.0,0.0,14149.219091903806,569.9438974217164
3290,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41626.440058273845,4979.674796747968,4716.406363967935,4716.406363967935,3.3,0.0,0.0,0.0,14149.219091903806,488.20302689697894
3291,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41693.861804017535,4979.674796747968,4716.406363967935,4716.406363967935,5.6,2.5,0.0,0.0,14149.219091903806,850.2934990154396
3292,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41761.283549761225,4979.674796747968,4716.406363967935,4716.406363967935,5.6,0.0,0.0,0.0,14149.219091903806,329.86854513492165
3293,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41828.705295504915,4979.674796747968,4716.406363967935,4716.406363967935,5.6,0.0,0.0,0.0,14149.219091903806,338.3567666847887
3294,714.4624671779421,714.4624671779421,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41896.127041248605,4979.674796747968,4716.406363967935,4716.406363967935,7.7,2.282608695652167,0.0,0.0,14149.219091903806,371.996369061123
3295,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,41963.548786992294,4979.674796747968,4716.406363967935,4716.406363967935,10.0,2.5,0.0,0.0,14149.219091903806,312.24348542438963
3296,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42030.970532735984,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,0.0,14149.219091903806,371.55445575455735
3297,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42098.392278479674,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,8016.7936736461525,14149.219091903806,2054.3139074885758
3298,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42165.814024223364,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11754.619244326945,14149.219091903806,1461.614348772261
3299,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42233.235769967054,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,11503.758467771187,14149.219091903806,1097.0956732470565
3300,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,42300.65751571074,4979.674796747968,4716.406363967935,4716.406363967935,10.0,0.0,0.0,21115.309935236088,14149.219091903806,1538.6950392580725
3301,804.1002764321678,804.1002764321678,0.0,928.1373699281028,2979.887195121951,125.0,125.0,3074.1869918699185,46.11280487804879,40500.70121267394,3074.1869918699185,4716.406363967935,4716.406363967935,7.282608695652188,0.0,2.5,45013.53347467275,14149.219091903806,10585.510430811792
3302,714.2450758735943,714.2450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40568.12295841763,4979.674796747968,4716.406363967935,4716.406363967935,9.582608695652205,2.5,0.0,21895.182800905033,14149.219091903806,2291.8818740840575
3303,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40635.54470416132,4979.674796747968,4716.406363967935,4716.406363967935,9.582608695652205,0.0,0.0,22355.278916497406,14149.219091903806,2420.6693867589347
3304,716.7450758735943,716.7450758735943,0.0,919.2349132719683,2951.3048780487807,200.0,200.0,4979.674796747968,74.69512195121933,40702.96644990501,4979.674796747968,4716.406363967935,4716.406363967935,9.582608695652178,0.0,0.0,26863.60544374231,14149.219091903806,3048.021877366193
