HourOfYear,Electrolyzer_Capacity_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pIES_MW,H2_Storage_Level_kg,H2_to_Market_kg_hr,H2_from_Storage_kg_hr,H2_net_to_Storage_kg_hr,"Electrolyzer_Status (0=off, 1=on)","Electrolyzer_Startup (0=no, 1=yes)","Electrolyzer_Shutdown (0=no, 1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,RegUp_Turbine_MW,RegDown_Turbine_MW,SR_Turbine_MW,NSR_Turbine_MW,RegUp_Electrolyzer_MW,RegDown_Electrolyzer_MW,SR_Electrolyzer_MW,NSR_Electrolyzer_MW,ThirtyMin_Turbine_MW,ThirtyMin_Electrolyzer_MW,Total_RegUp_MW,Total_RegDown_MW,Total_SR_MW,Total_NSR_MW,Total_30Min_MW,EnergyPrice_LMP_USDperMWh,p_Reg_MISO,deploy_factor_Reg_MISO,loc_Reg_MISO,p_Spin_MISO,deploy_factor_Spin_MISO,loc_Spin_MISO,p_Sup_MISO,deploy_factor_Sup_MISO,loc_Sup_MISO,p_STR_MISO,deploy_factor_STR_MISO,loc_STR_MISO,Deployed_Up_Reserves_MW,Deployed_Down_Reserves_MW,Revenue_Energy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
7170,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6039,9.748,0.7616,0.3625,13.095,0.9016,0.2867,5.0972,0.8686,-0.1448,13.4859,0.9008,0.3075,0.0,0.0,14669.482,0.0,0.8119,14670.2939,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13910.2939
7171,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9841,12.8679,0.7334,-0.1316,10.924,0.9039,-0.4601,15.249,0.9196,-0.2802,3.0,0.8707,-0.457,0.0,0.0,13293.958,0.0,-1.3289,13292.6291,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12532.6291
7172,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5698,16.2956,0.7481,0.1964,12.8955,0.9045,0.0472,16.3288,0.9678,0.2564,16.5603,0.8791,0.3188,0.0,0.0,13136.524,0.0,0.8188,13137.3428,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12377.3428
7173,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8804,9.5835,0.6903,-0.1002,3.0,0.9123,0.1233,8.5697,0.9527,-0.3377,12.1152,0.9202,0.3821,0.0,0.0,12494.552,0.0,0.0675,12494.6195,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11734.6195
7174,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3192,7.6032,0.7032,0.0942,11.5753,0.9307,0.2109,4.6955,0.9255,-0.0377,13.5213,0.9167,0.0385,0.0,0.0,13041.296,0.0,0.3059,13041.6019,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12281.6019
7175,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5761,9.5285,0.7269,-0.1182,16.9811,0.9495,-0.012,16.9882,0.9386,-0.0814,13.1528,0.9027,-0.4276,0.0,0.0,13518.918,0.0,-0.6392,13518.2788,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12758.2788
7176,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9035,9.5627,0.7768,-0.0408,9.8777,0.9214,0.1232,6.3329,0.955,-0.3311,13.2411,0.9156,0.3159,0.0,0.0,10603.33,0.0,0.0672,10603.3972,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9843.3972
7177,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6189,9.3658,0.8276,0.1091,10.3961,0.8837,0.3638,15.9876,0.9289,-0.1979,10.8171,0.9294,0.2372,0.0,0.0,11255.182,0.0,0.5122,11255.6942,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10495.6942
7178,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7787,8.1021,0.8266,-0.3188,7.4061,0.914,-0.0368,4.4028,0.9166,-0.5883,3.0,0.9517,0.0476,0.0,0.0,6375.906,0.0,-0.8963,6375.0097,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5615.0097
7179,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9306,7.3507,0.7589,0.0676,14.3304,0.8842,0.0367,10.538,0.9636,-0.1953,9.6152,0.9381,0.4356,0.0,0.0,6813.628,0.0,0.3446,6813.9726,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,6053.9726
7180,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3735,10.9076,0.7299,0.043,15.3777,0.8418,-0.0164,7.3934,0.9656,0.1186,8.3432,0.8926,0.0357,0.0,0.0,5841.93,0.0,0.1809,5842.1109,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5082.1109
7181,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2167,7.3472,0.7079,-0.3901,6.3513,0.8683,-0.0864,8.2764,0.9059,-0.1248,15.5415,0.9141,-0.1132,0.0,0.0,7682.346,0.0,-0.7145,7681.6315,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,6921.6315
7182,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1807,9.7301,0.7467,0.6663,6.9242,0.8688,-0.3322,8.2837,0.8897,0.186,11.8914,0.9018,0.2272,0.0,0.0,6528.666,0.0,0.7473,6529.4133,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5769.4133
7183,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6136,4.5856,0.736,-0.0941,5.1494,0.835,-0.0846,9.6767,0.8946,0.1655,7.5898,0.9328,0.3169,0.0,0.0,8973.168,0.0,0.3037,8973.4717,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,8213.4717
7184,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8892,6.273,0.7378,-0.2669,11.4052,0.8128,0.1755,9.1297,0.8929,-0.0316,12.1726,0.9663,-0.0916,0.0,0.0,6417.896,0.0,-0.2146,6417.6814,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5657.6814
7185,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8207,9.1146,0.797,0.3675,10.8964,0.8334,0.1611,7.0469,0.8672,-0.0159,12.092,0.9586,-0.662,0.0,0.0,9051.866,0.0,-0.1493,9051.7167,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,8291.7167
7186,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4419,8.866,0.7716,-0.3156,3.0,0.8406,-0.0176,18.9654,0.9302,0.1124,9.3292,0.9246,-0.1945,0.0,0.0,11187.922,0.0,-0.4153,11187.5067,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10427.5067
7187,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2596,10.8681,0.7219,-0.1562,8.9447,0.869,0.0016,3.0,0.9267,-0.1634,8.5292,0.9155,0.11,0.0,0.0,6938.648,0.0,-0.208,6938.44,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,6178.44
7188,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7727,10.8502,0.7347,0.0351,9.9507,0.8856,-0.4456,17.7874,0.8839,-0.1041,17.5406,0.929,0.1073,0.0,0.0,15873.626,0.0,-0.4073,15873.2187,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15113.2187
7189,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1509,12.5266,0.6969,-0.1503,10.7262,0.8995,0.2757,11.4134,0.8685,0.009,3.0,0.9435,0.145,0.0,0.0,12217.342,0.0,0.2794,12217.6214,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11457.6214
7190,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5028,9.7675,0.672,0.1309,3.0,0.8754,-0.5038,3.0,0.8584,-0.3049,13.401,0.8893,0.2585,0.0,0.0,9691.064,0.0,-0.4193,9690.6447,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,8930.6447
7191,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9979,7.7583,0.6775,0.1354,8.7908,0.8765,-0.3282,15.2043,0.8249,-0.261,10.5323,0.9352,-0.0179,0.0,0.0,14439.202,0.0,-0.4717,14438.7303,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13678.7303
7192,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.364,9.3553,0.7567,-0.1963,7.5681,0.8958,0.0011,14.3185,0.8409,0.3536,6.031,0.9601,-0.0575,0.0,0.0,14578.32,0.0,0.1009,14578.4209,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13818.4209
7193,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1183,9.487,0.7335,0.3667,11.103,0.8907,0.1429,18.0993,0.8421,0.2214,8.6342,0.9297,-0.453,0.0,0.0,14484.954,0.0,0.278,14485.232,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13725.232
7194,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1333,13.507,0.747,-0.0778,10.7872,0.9243,0.3733,6.5795,0.86,-0.3575,18.5863,0.9251,0.1056,0.0,0.0,16390.654,0.0,0.0436,16390.6976,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15630.6976
7195,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9058,9.472,0.7289,0.0498,13.0223,0.9033,0.2431,18.3713,0.8952,0.1913,17.0203,0.917,-0.2321,0.0,0.0,15544.204,0.0,0.2521,15544.4561,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14784.4561
7196,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0591,9.3647,0.728,-0.0977,6.2336,0.9182,0.1812,10.3359,0.8664,0.1465,5.9615,0.8799,-0.0463,0.0,0.0,14082.458,0.0,0.1837,14082.6417,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13322.6417
7197,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7398,8.576,0.7681,-0.1115,6.3457,0.9174,0.1062,9.3355,0.8873,0.2043,18.8901,0.8137,0.0154,0.0,0.0,13581.124,0.0,0.2144,13581.3384,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12821.3384
7198,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5457,9.3602,0.778,-0.018,10.3097,0.8927,-0.6836,10.7237,0.8598,0.0107,15.639,0.826,-0.1117,0.0,0.0,11607.366,0.0,-0.8026,11606.5634,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10846.5634
7199,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3471,11.3653,0.7619,0.4616,6.5242,0.918,0.1171,18.8133,0.8344,0.1595,11.1144,0.836,0.0745,0.0,0.0,14191.898,0.0,0.8127,14192.7107,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13432.7107
7200,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4757,9.6007,0.7394,0.1047,4.4161,0.8952,0.2722,11.3675,0.8802,0.1611,4.9311,0.8621,0.4339,0.0,0.0,7020.766,0.0,0.9719,7021.7379,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,6261.7379
7201,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1485,7.6317,0.7815,-0.2635,9.2856,0.9124,-0.3765,8.916,0.8621,-0.1917,10.4353,0.8256,0.1047,0.0,0.0,9176.43,0.0,-0.727,9175.703,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,8415.703
7202,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6946,3.1657,0.822,0.0197,15.0275,0.9318,0.0479,19.6934,0.8899,0.2588,5.628,0.848,-0.0355,0.0,0.0,8243.948,0.0,0.2909,8244.2389,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7484.2389
7203,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.837,9.0732,0.7979,-0.1405,4.2688,0.946,-0.3922,14.408,0.916,-0.2459,4.136,0.9199,0.0257,0.0,0.0,9058.06,0.0,-0.7529,9057.3071,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,8297.3071
7204,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5427,7.7084,0.8057,0.2427,3.0,0.9328,0.1931,9.784,0.9055,-0.2619,3.0,0.9768,-0.3807,0.0,0.0,5526.226,0.0,-0.2068,5526.0192,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,4766.0192
7205,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6932,7.3511,0.819,-0.028,4.2896,0.888,-0.2378,6.4674,0.9192,0.2004,3.0,0.9548,0.1792,0.0,0.0,3683.416,0.0,0.1138,3683.5298,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,2923.5298
7206,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5267,7.9682,0.7686,-0.3556,7.0346,0.9009,0.5941,3.0764,0.9256,0.2841,8.9872,0.9334,0.0238,0.0,0.0,7420.146,0.0,0.5464,7420.6924,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,6660.6924
7207,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1381,8.8771,0.7477,0.1017,15.2132,0.9482,0.2169,17.2493,0.9251,0.4049,7.666,0.946,0.1669,0.0,0.0,8032.478,0.0,0.8904,8033.3684,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,7273.3684
7208,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7595,3.8367,0.7619,-0.2075,11.624,0.9857,0.0438,22.4754,0.9162,-0.1049,9.0522,0.8873,0.2827,0.0,0.0,10928.61,0.0,0.0141,10928.6241,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10168.6241
7209,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0211,8.067,0.7579,0.1008,7.7587,0.9394,0.0081,12.2305,0.9176,0.0382,4.6876,0.909,0.1728,0.0,0.0,6468.018,0.0,0.3199,6468.3379,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,5708.3379
7210,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5485,6.67,0.7246,0.2391,11.7771,0.9358,0.1979,9.0332,0.8997,0.125,10.0996,0.9273,0.1312,0.0,0.0,11988.43,0.0,0.6932,11989.1232,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11229.1232
7211,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1907,12.9808,0.6994,-0.0715,10.0464,0.9014,0.1721,11.2566,0.8591,-0.2805,13.6676,0.8667,0.267,0.0,0.0,15272.466,0.0,0.0871,15272.5531,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14512.5531
7212,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0433,9.2127,0.7263,-0.0404,4.3046,0.9481,0.0775,6.9826,0.8736,0.319,13.159,0.9,-0.2494,0.0,0.0,11036.454,0.0,0.1067,11036.5607,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10276.5607
7213,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8796,6.8775,0.6895,0.0427,15.1118,0.955,-0.2798,13.0964,0.8905,0.3641,3.0,0.9179,0.0602,0.0,0.0,10214.248,0.0,0.1872,10214.4352,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,9454.4352
7214,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3609,6.3809,0.6797,-0.1656,8.5491,0.9447,0.1968,11.5309,0.9315,0.2051,10.773,0.9193,-0.0712,0.0,0.0,12677.142,0.0,0.1651,12677.3071,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11917.3071
7215,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0453,7.564,0.6568,0.0225,16.5612,0.9501,-0.1307,6.9783,0.9088,-0.211,8.7214,0.9164,0.0357,0.0,0.0,14077.214,0.0,-0.2835,14076.9305,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13316.9305
7216,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7836,8.4723,0.684,0.0521,10.7482,0.8792,-0.3892,13.7446,0.8901,-0.2988,11.8831,0.9343,0.1422,0.0,0.0,15497.768,0.0,-0.4937,15497.2743,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14737.2743
7217,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3388,9.634,0.7264,-0.2217,15.1744,0.8727,-0.0272,5.7454,0.8481,0.0405,3.2549,0.9314,-0.1248,0.0,0.0,13428.744,0.0,-0.3332,13428.4108,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12668.4108
7218,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7214,7.5884,0.6374,0.2995,17.8928,0.8894,-0.0973,19.411,0.8273,-0.0625,15.0357,0.9405,-0.1757,0.0,0.0,17374.132,0.0,-0.036,17374.096,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16614.096
