HourOfYear,Electrolyzer_Capacity_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pIES_MW,H2_Storage_Level_kg,H2_to_Market_kg_hr,H2_from_Storage_kg_hr,H2_net_to_Storage_kg_hr,"Electrolyzer_Status (0=off, 1=on)","Electrolyzer_Startup (0=no, 1=yes)","Electrolyzer_Shutdown (0=no, 1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,RegUp_Turbine_MW,RegDown_Turbine_MW,SR_Turbine_MW,NSR_Turbine_MW,RegUp_Electrolyzer_MW,RegDown_Electrolyzer_MW,SR_Electrolyzer_MW,NSR_Electrolyzer_MW,Total_RegUp_MW,Total_RegDown_MW,Total_SR_MW,Total_NSR_MW,EnergyPrice_LMP_USDperMWh,p_RegU_CAISO,deploy_factor_RegU_CAISO,loc_RegU_CAISO,mileage_factor_RegU_CAISO,p_RegD_CAISO,deploy_factor_RegD_CAISO,loc_RegD_CAISO,mileage_factor_RegD_CAISO,p_Spin_CAISO,deploy_factor_Spin_CAISO,loc_Spin_CAISO,p_NSpin_CAISO,deploy_factor_NSpin_CAISO,loc_NSpin_CAISO,p_RMU_CAISO,deploy_factor_RMU_CAISO,loc_RMU_CAISO,p_RMD_CAISO,deploy_factor_RMD_CAISO,loc_RMD_CAISO,Deployed_Up_Reserves_MW,Deployed_Down_Reserves_MW,Revenue_Energy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
4197,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3561,16.2935,0.772,0.3115,0.9903,8.1929,0.5329,-0.1032,1.0012,19.7484,0.9101,-0.0522,23.1023,0.8511,-0.0836,4.2792,0.8135,0.2264,6.0912,0.6609,-0.4772,0.0,0.0,22935.318,0.0,0.0725,22935.3905,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22175.3905
4198,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6309,14.911,0.4384,0.0352,1.0044,11.6598,0.6651,-0.1824,1.0025,6.5874,0.9281,0.0968,14.1357,0.8674,-0.3628,3.1371,0.7833,-0.302,2.9682,0.6661,0.0379,0.0,0.0,16959.742,0.0,-0.4132,16959.3288,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16199.3288
4199,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8342,4.2683,0.646,-0.3412,1.004,8.0697,0.5615,0.3167,0.9977,4.748,0.9467,-0.0847,6.4967,0.8824,-0.0715,2.7492,0.7188,0.1342,3.6439,0.6443,-0.0848,0.0,0.0,13236.996,0.0,-0.1807,13236.8153,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12476.8153
4200,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1415,16.4063,0.5694,0.5137,1.0087,13.5293,0.6,0.3381,0.999,12.2358,0.9169,0.0588,11.8381,0.8925,-0.2303,5.2838,0.7831,0.1621,3.867,0.6251,-0.0965,0.0,0.0,19053.77,0.0,0.6803,19054.4503,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18294.4503
4201,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0934,11.5634,0.5115,-0.2397,1.0058,14.692,0.4904,0.0673,1.015,15.7093,0.9163,-0.6203,10.8288,0.9794,0.0097,3.8445,0.7789,-0.2415,4.5381,0.6959,-0.2142,0.0,0.0,17515.492,0.0,-0.783,17514.709,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16754.709
4202,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3544,13.834,0.7447,-0.3045,1.014,10.83,0.5854,-0.1325,1.0088,21.6526,0.9136,0.4097,8.5389,0.9266,0.0202,3.7244,0.7096,0.0015,0.7785,0.7215,0.3445,0.0,0.0,14194.672,0.0,-0.0071,14194.6649,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13434.6649
4203,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29,13.2369,0.5244,-0.1814,1.0235,10.0002,0.5479,0.0277,0.9964,8.719,0.9204,0.1254,14.8544,0.9265,0.0772,4.5014,0.7155,0.1409,2.1685,0.6595,-0.0391,0.0,0.0,13790.2,0.0,0.0489,13790.2489,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13030.2489
4204,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3713,5.9699,0.5468,-0.1537,1.011,10.0302,0.7237,-0.8721,1.0018,14.5191,0.8774,-0.1318,9.3127,0.8941,0.3281,2.774,0.6514,-0.3859,2.8568,0.6841,0.0633,0.0,0.0,13441.094,0.0,-0.8295,13440.2645,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,12680.2645
4205,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4333,8.5057,0.632,0.0689,1.0036,10.2099,0.5443,0.3752,0.9905,5.8906,0.8566,0.173,4.9535,0.9116,0.1828,4.0215,0.7096,-0.1033,3.3725,0.7223,-0.049,0.0,0.0,15364.654,0.0,0.7999,15365.4539,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14605.4539
4206,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0912,15.4063,0.7204,0.6525,1.0011,4.2511,0.5967,0.3961,1.0002,3.4393,0.8603,0.0934,3.4234,0.9476,-0.3867,3.2549,0.6628,-0.1163,1.5343,0.7398,0.3457,0.0,0.0,14094.656,0.0,0.7553,14095.4113,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13335.4113
4207,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6934,7.8323,0.5731,-0.2238,1.0092,10.8143,0.6955,0.3859,0.9883,22.9804,0.8624,0.1324,4.7035,0.9598,-0.1518,3.2335,0.692,0.1247,3.7601,0.7849,0.1407,0.0,0.0,16603.492,0.0,0.1427,16603.6347,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15843.6347
4208,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5405,10.3638,0.6822,0.2736,1.0017,6.2224,0.6854,-0.2121,1.0061,6.3767,0.8527,-0.2913,9.9824,0.9696,0.012,3.0848,0.6966,-0.1426,2.3394,0.7733,-0.1518,0.0,0.0,10845.39,0.0,-0.2178,10845.1722,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,10085.1722
4209,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6017,8.8226,0.754,0.4878,0.9812,4.0244,0.7408,-0.0048,1.0074,10.9853,0.8357,-0.1052,9.0381,0.9478,0.1385,2.818,0.702,-0.3337,5.0163,0.716,-0.0182,0.0,0.0,15428.646,0.0,0.5163,15429.1623,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14669.1623
4210,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6689,8.5384,0.7711,-0.1059,0.992,11.8813,0.6992,0.3187,1.0013,3.0,0.8203,-0.0532,6.2525,0.9205,0.235,4.1681,0.6535,0.0849,0.5,0.7622,0.0466,0.0,0.0,15834.182,0.0,0.3946,15834.5766,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15074.5766
4211,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6069,12.235,0.7141,-0.0249,0.9864,7.4389,0.6479,-0.3588,1.0061,10.4447,0.8366,0.0734,16.9093,0.8625,-0.0382,1.8624,0.6994,0.0849,4.7021,0.7207,0.328,0.0,0.0,18470.622,0.0,-0.3485,18470.2735,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17710.2735
4212,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7879,19.0423,0.7136,0.0764,0.9859,12.7648,0.5962,0.0555,1.0094,14.9829,0.8884,0.0892,15.175,0.8764,0.0853,5.0363,0.6718,-0.3554,3.6679,0.6854,0.0353,0.0,0.0,18919.402,0.0,0.3064,18919.7084,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18159.7084
4213,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8804,16.1363,0.6878,-0.1141,0.9849,11.6252,0.5876,-0.1162,1.0117,8.4008,0.9326,-0.36,8.65,0.9099,-0.0427,4.7058,0.6656,0.2351,3.0824,0.714,-0.0372,0.0,0.0,22374.552,0.0,-0.633,22373.919,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,21613.919
4214,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6669,8.989,0.4526,-0.4541,0.9687,8.1937,0.6104,-0.5359,1.0095,14.1323,0.9006,0.3767,4.1827,0.9114,0.2234,4.5854,0.6521,0.2373,4.4808,0.6582,0.249,0.0,0.0,18113.422,0.0,-0.3899,18113.0321,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17353.0321
4215,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7815,14.4036,0.6177,0.3381,0.9637,15.9952,0.5107,0.1337,1.0053,14.7635,0.9365,-0.166,17.2402,0.9164,-0.2294,4.7135,0.7013,0.5894,4.6799,0.7012,-0.1911,0.0,0.0,22336.97,0.0,0.0764,22337.0464,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,21577.0464
4216,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.346,8.7737,0.6294,0.0395,0.9781,16.0799,0.5706,0.0499,1.0168,21.7007,0.9138,-0.2746,12.8511,0.9071,-0.3051,5.0463,0.7292,0.0262,4.2068,0.723,0.2135,0.0,0.0,23691.48,0.0,-0.4903,23690.9897,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22930.9897
4217,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1796,8.6128,0.6457,-0.1411,0.9818,16.8859,0.645,0.0225,1.0114,22.6561,0.9089,0.0843,23.9997,0.8967,0.2844,3.321,0.7179,-0.0185,4.7936,0.7014,-0.3509,0.0,0.0,26288.248,0.0,0.2501,26288.4981,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,25528.4981
4218,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.148,14.0796,0.5097,-0.0109,0.9938,12.1083,0.4512,-0.2807,1.0055,21.7798,0.9547,0.1728,22.0285,0.9052,-0.2828,4.2228,0.6955,0.0721,3.6098,0.7273,0.2602,0.0,0.0,21716.24,0.0,-0.4016,21715.8384,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20955.8384
4219,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1814,16.1721,0.6643,-0.0789,1.0096,10.8327,0.4312,0.2895,1.0083,20.3891,0.9365,-0.2172,14.1965,0.912,-0.1037,5.8328,0.7111,0.1749,4.7121,0.7534,-0.0983,0.0,0.0,22868.932,0.0,-0.1103,22868.8217,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22108.8217
4220,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9519,16.8758,0.6975,0.1481,0.993,10.3908,0.3922,0.0987,1.0096,8.9632,0.9023,-0.2327,16.574,0.9285,-0.0578,3.266,0.7282,0.1361,2.9909,0.7563,0.0496,0.0,0.0,18221.722,0.0,-0.0437,18221.6783,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,17461.6783
4221,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9416,12.56,0.6228,-0.2248,0.9913,10.9434,0.4633,0.1113,0.9979,14.2567,0.9026,0.0617,22.7996,0.9219,-0.0581,2.6269,0.7704,0.129,3.5794,0.7539,0.1811,0.0,0.0,16317.808,0.0,-0.1099,16317.6981,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15557.6981
4222,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7146,13.5264,0.4897,-0.0944,0.9919,9.3521,0.5761,0.2381,1.0127,13.4057,0.8982,0.2586,6.5437,0.9519,0.0214,2.8249,0.7951,0.1765,3.7158,0.7813,-0.2366,0.0,0.0,21551.548,0.0,0.4237,21551.9717,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20791.9717
4223,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.876,11.4647,0.5447,0.0361,1.0071,13.6638,0.5832,0.1466,0.9983,19.1407,0.8672,0.223,8.9278,0.9158,-0.0877,3.1939,0.7618,-0.168,3.5187,0.7126,0.3214,0.0,0.0,18952.88,0.0,0.318,18953.198,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18193.198
4224,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2094,14.5648,0.6379,-0.4919,0.996,17.448,0.4993,-0.16,0.9862,13.7633,0.8803,-0.0463,19.8269,0.9751,-0.3215,4.4776,0.7715,0.0998,5.9832,0.6976,-0.1485,0.0,0.0,20219.572,0.0,-1.0197,20218.5523,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,19458.5523
4225,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0392,7.0581,0.6146,-0.0615,0.9997,9.6023,0.5112,0.1268,1.0049,12.4921,0.8908,0.0534,13.486,0.922,0.2179,2.6042,0.7142,0.0321,3.5714,0.7278,-0.151,0.0,0.0,14454.896,0.0,0.3366,14455.2326,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,13695.2326
4226,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4358,9.7805,0.4622,-0.1719,1.0114,11.7344,0.4916,0.0216,1.0034,13.8329,0.9232,-0.3565,18.3799,0.918,0.1755,3.536,0.7311,0.0535,4.0261,0.6972,0.1024,0.0,0.0,17265.604,0.0,-0.3313,17265.2727,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16505.2727
4227,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5924,9.0435,0.6445,0.1521,1.0174,18.1972,0.6253,0.0172,1.0048,18.5746,0.9311,-0.0093,9.6812,0.903,-0.0058,3.7888,0.7187,0.0557,3.5269,0.6558,0.4218,0.0,0.0,19225.112,0.0,0.1542,19225.2662,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18465.2662
4228,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.349,9.7798,0.4995,0.0618,1.0189,13.3928,0.5676,0.1505,0.9987,4.4574,0.9326,0.1934,5.9979,0.9153,0.0361,2.7823,0.6478,0.1634,2.4389,0.6568,-0.2336,0.0,0.0,16092.62,0.0,0.4418,16093.0618,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15333.0618
4229,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2939,9.0198,0.503,0.3171,1.009,12.0112,0.6135,-0.2531,0.9963,12.6854,0.8847,-0.6243,9.4593,0.933,0.2654,2.009,0.6542,0.0872,4.8484,0.6274,-0.1832,0.0,0.0,15691.682,0.0,-0.2949,15691.3871,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14931.3871
4230,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2956,8.6669,0.4963,-0.5037,1.0172,9.294,0.5698,-0.6339,1.007,14.3652,0.8673,0.1788,7.8781,0.9461,0.1137,2.9063,0.6089,0.2556,3.4424,0.6512,0.1986,0.0,0.0,15312.328,0.0,-0.8451,15311.4829,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,14551.4829
4231,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3986,8.0902,0.4517,-0.1542,0.9995,13.0714,0.5613,-0.0847,1.0112,9.6071,0.87,-0.3061,12.557,0.9383,0.0087,2.42,0.6267,-0.3553,3.1514,0.7214,-0.0234,0.0,0.0,12691.468,0.0,-0.5363,12690.9317,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,11930.9317
4232,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6212,13.0756,0.3879,0.0489,1.0041,12.6389,0.6216,-0.41,1.014,9.2421,0.8863,-0.2884,16.3745,0.9352,0.5263,2.747,0.669,-0.2468,1.8486,0.6747,0.2905,0.0,0.0,18856.056,0.0,-0.1232,18855.9328,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18095.9328
4233,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8613,15.0862,0.4584,0.323,0.9876,12.0661,0.6282,-0.0963,1.0006,14.3121,0.9165,0.1131,15.2713,0.9561,-0.0982,1.8155,0.6485,0.1218,1.9893,0.6892,0.1131,0.0,0.0,15907.294,0.0,0.2416,15907.5356,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15147.5356
4234,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8509,13.3424,0.6186,-0.2766,1.0061,4.5648,0.7214,-0.4215,0.9987,20.611,0.9041,-0.1373,9.2685,0.9365,-0.3209,2.7658,0.6857,0.0545,3.16,0.6649,-0.3542,0.0,0.0,18943.342,0.0,-1.1563,18942.1857,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,18182.1857
4235,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1027,9.5956,0.6183,-0.2009,0.9946,14.4491,0.6668,0.0182,1.0052,14.4508,0.9286,0.3273,14.1229,0.9173,0.0585,3.3359,0.6568,-0.1438,3.2138,0.6999,-0.1477,0.0,0.0,15999.026,0.0,0.2031,15999.2291,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,15239.2291
4236,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6098,13.3055,0.5622,0.3287,0.9914,12.4339,0.7512,-0.0276,0.9866,13.9077,0.9258,-0.4935,11.8537,0.961,-0.2203,2.4138,0.6237,0.4119,3.3064,0.6929,-0.2242,0.0,0.0,17711.724,0.0,-0.4127,17711.3113,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,16951.3113
4237,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0955,14.645,0.572,0.576,1.0081,12.3811,0.5099,-0.0198,0.9809,9.3624,0.9303,0.0678,16.0419,0.9125,0.0625,4.6154,0.6247,0.0163,3.3898,0.7202,0.0305,0.0,0.0,23596.29,0.0,0.6865,23596.9765,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,22836.9765
4238,50.0,380.0,1000.0,0.0,0.0,0.0,0.0,380.0,1000.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2557,13.7962,0.6117,0.4265,1.0107,15.9228,0.4908,0.1419,0.9914,25.1982,0.8867,0.5056,18.8963,0.9111,0.1148,3.3653,0.6212,0.4283,5.6581,0.6717,0.6416,0.0,0.0,20997.166,0.0,1.1888,20998.3548,760.0,0.0,0.0,0.0,0.0,-0.0,760.0,20238.3548
