Timestamp,p_RegUp_MISO,loc_RegUp_MISO,p_RegDown_MISO,loc_RegDown_MISO,p_Spin_MISO,loc_Spin_MISO,p_Sup_MISO,loc_Sup_MISO,p_STR_MISO,loc_STR_MISO,p_RamU_MISO,loc_RamU_MISO,p_RamD_MISO,loc_RamD_MISO
2024-03-23 20:00:00,11.85,0,11.85,0,4.79,0,0.2,0,0.0,0,2.05,0,0.0,0
2024-03-23 21:00:00,14.08,0,14.08,0,3.31,0,0.2,0,0.0,0,0.27,0,0.0,0
2024-03-23 22:00:00,10.97,0,10.97,0,2.72,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-23 23:00:00,8.87,0,8.87,0,2.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-24 00:00:00,6.89,0,6.89,0,0.88,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-24 01:00:00,9.67,0,9.67,0,1.55,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-03-24 02:00:00,9.3,0,9.3,0,1.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 03:00:00,8.66,0,8.66,0,0.26,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 04:00:00,8.59,0,8.59,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 05:00:00,9.14,0,9.14,0,0.35,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 06:00:00,9.81,0,9.81,0,0.67,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 07:00:00,13.56,0,13.56,0,2.7,0,0.18,0,0.08,0,0.0,0,0.0,0
2024-03-24 08:00:00,13.46,0,13.46,0,1.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 09:00:00,11.7,0,11.7,0,1.92,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 10:00:00,10.58,0,10.58,0,1.51,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 11:00:00,9.3,0,9.3,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 12:00:00,8.16,0,8.16,0,0.89,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 13:00:00,6.58,0,6.58,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 14:00:00,5.41,0,5.41,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 15:00:00,5.21,0,5.21,0,0.46,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 16:00:00,6.73,0,6.73,0,0.89,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 17:00:00,7.11,0,7.11,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-24 18:00:00,8.75,0,8.75,0,2.8,0,0.18,0,0.0,0,0.07,0,0.0,0
2024-03-24 19:00:00,12.86,0,12.86,0,4.25,0,0.18,0,0.0,0,4.0,0,0.0,0
2024-03-24 20:00:00,15.65,0,15.65,0,3.23,0,0.18,0,0.0,0,1.63,0,0.0,0
2024-03-24 21:00:00,11.52,0,11.52,0,2.08,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-24 22:00:00,8.65,0,8.65,0,1.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-24 23:00:00,5.25,0,5.25,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 00:00:00,4.85,0,4.85,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 01:00:00,9.25,0,9.25,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 02:00:00,9.32,0,9.32,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 03:00:00,8.49,0,8.49,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 04:00:00,9.02,0,9.02,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 05:00:00,9.71,0,9.71,0,0.92,0,0.18,0,0.0,0,0.42,0,0.0,0
2024-03-25 06:00:00,14.59,0,14.59,0,5.25,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-03-25 07:00:00,20.71,0,20.71,0,9.75,0,0.2,0,0.0,0,6.47,0,0.0,0
2024-03-25 08:00:00,12.48,0,12.48,0,6.75,0,0.2,0,0.0,0,4.02,0,0.0,0
2024-03-25 09:00:00,8.99,0,8.99,0,2.5,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-25 10:00:00,9.58,0,9.58,0,2.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 11:00:00,5.89,0,5.89,0,2.06,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 12:00:00,5.75,0,5.75,0,2.04,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 13:00:00,5.02,0,5.02,0,1.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 14:00:00,4.33,0,4.33,0,0.57,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 15:00:00,3.78,0,3.78,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 16:00:00,5.58,0,5.58,0,0.57,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 17:00:00,7.2,0,7.2,0,0.89,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 18:00:00,9.29,0,9.29,0,2.56,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 19:00:00,12.61,0,12.61,0,4.46,0,0.18,0,0.0,0,2.29,0,0.0,0
2024-03-25 20:00:00,13.72,0,13.72,0,5.03,0,0.18,0,0.0,0,2.74,0,0.0,0
2024-03-25 21:00:00,10.66,0,10.66,0,3.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 22:00:00,8.2,0,8.2,0,1.57,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-25 23:00:00,5.6,0,5.6,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 00:00:00,5.52,0,5.52,0,0.58,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 01:00:00,3.78,0,3.78,0,0.82,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 02:00:00,2.76,0,2.76,0,0.34,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 03:00:00,2.99,0,2.99,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 04:00:00,3.78,0,3.78,0,0.37,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 05:00:00,3.34,0,3.34,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 06:00:00,9.0,0,9.0,0,4.0,0,0.18,0,0.0,0,3.99,0,0.0,0
2024-03-26 07:00:00,14.23,0,14.23,0,7.36,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-03-26 08:00:00,12.28,0,12.28,0,4.69,0,0.2,0,0.0,0,1.3,0,0.0,0
2024-03-26 09:00:00,6.79,0,6.79,0,2.73,0,0.2,0,0.056,0,0.0,0,0.0,0
2024-03-26 10:00:00,6.68,0,6.68,0,2.71,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-03-26 11:00:00,5.86,0,5.86,0,2.69,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 12:00:00,6.74,0,6.74,0,1.99,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 13:00:00,9.56,0,9.56,0,1.76,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 14:00:00,8.38,0,8.38,0,1.4,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 15:00:00,5.04,0,5.04,0,1.53,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 16:00:00,7.95,0,7.95,0,2.21,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-26 17:00:00,8.04,0,8.04,0,2.5,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-26 18:00:00,10.32,0,10.32,0,3.0,0,0.2,0,0.0,0,1.65,0,0.0,0
2024-03-26 19:00:00,13.05,0,13.05,0,5.57,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-03-26 20:00:00,16.08,0,16.08,0,6.65,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-03-26 21:00:00,14.31,0,14.31,0,5.0,0,0.2,0,0.0,0,1.96,0,0.0,0
2024-03-26 22:00:00,12.58,0,12.58,0,2.71,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-26 23:00:00,7.22,0,7.22,0,1.64,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-27 00:00:00,7.11,0,7.11,0,0.89,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-27 01:00:00,4.64,0,4.64,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 02:00:00,2.63,0,2.63,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 03:00:00,2.61,0,2.61,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 04:00:00,2.65,0,2.65,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 05:00:00,7.16,0,7.16,0,1.04,0,0.18,0,0.0,0,0.54,0,0.0,0
2024-03-27 06:00:00,11.28,0,11.28,0,5.37,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-03-27 07:00:00,22.87,0,22.87,0,16.02,0,0.22,0,0.0,0,12.0,0,0.0,0
2024-03-27 08:00:00,18.76,0,18.76,0,12.3,0,0.22,0,0.0,0,5.0,0,0.0,0
2024-03-27 09:00:00,11.83,0,11.83,0,5.59,0,0.2,0,0.0,0,2.88,0,0.0,0
2024-03-27 10:00:00,11.09,0,11.09,0,3.57,0,0.2,0,0.398,0,0.75,0,0.0,0
2024-03-27 11:00:00,9.29,0,9.29,0,2.93,0,0.2,0,0.094,0,0.0,0,0.0,0
2024-03-27 12:00:00,8.11,0,8.11,0,2.82,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-03-27 13:00:00,7.92,0,7.92,0,2.62,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-27 14:00:00,5.0,0,5.0,0,0.86,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-27 15:00:00,5.77,0,5.77,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 16:00:00,5.77,0,5.77,0,0.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 17:00:00,5.57,0,5.57,0,0.86,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-27 18:00:00,8.14,0,8.14,0,3.04,0,0.2,0,0.0,0,2.47,0,0.0,0
2024-03-27 19:00:00,13.57,0,13.57,0,5.88,0,0.24,0,0.0,0,5.0,0,0.0,0
2024-03-27 20:00:00,20.28,0,20.28,0,10.57,0,0.4,0,0.0,0,5.71,0,0.0,0
2024-03-27 21:00:00,15.52,0,15.52,0,8.86,0,0.4,0,0.0,0,5.0,0,0.0,0
2024-03-27 22:00:00,10.69,0,10.69,0,3.0,0,0.4,0,0.0,0,0.0,0,0.0,0
2024-03-27 23:00:00,9.03,0,9.03,0,2.93,0,0.24,0,0.084,0,0.19,0,0.0,0
2024-03-28 00:00:00,9.92,0,9.92,0,2.71,0,0.4,0,0.084,0,0.0,0,0.0,0
2024-03-28 01:00:00,7.99,0,7.99,0,1.89,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-03-28 02:00:00,4.38,0,4.38,0,1.35,0,0.18,0,0.08,0,0.0,0,0.0,0
2024-03-28 03:00:00,5.19,0,5.19,0,1.64,0,0.18,0,0.0,0,0.18,0,0.0,0
2024-03-28 04:00:00,4.8,0,4.8,0,2.69,0,0.2,0,0.084,0,2.16,0,0.0,0
2024-03-28 05:00:00,10.42,0,10.42,0,5.08,0,0.2,0,0.084,0,4.23,0,0.0,0
2024-03-28 06:00:00,12.76,0,12.76,0,7.62,0,0.45,0,5.466,0,5.0,0,0.0,0
2024-03-28 07:00:00,13.61,0,13.61,0,7.7,0,0.75,0,0.0,0,5.0,0,0.0,0
2024-03-28 08:00:00,17.0,0,17.0,0,12.0,0,0.75,0,0.0,0,5.0,0,0.0,0
2024-03-28 09:00:00,9.0,0,9.0,0,3.71,0,0.75,0,2.836,0,0.0,0,0.0,0
2024-03-28 10:00:00,11.15,0,11.15,0,4.25,0,0.45,0,0.595,0,0.0,0,0.0,0
2024-03-28 11:00:00,7.46,0,7.46,0,2.82,0,0.45,0,0.398,0,0.0,0,0.0,0
2024-03-28 12:00:00,5.6,0,5.6,0,2.72,0,0.24,0,0.084,0,0.0,0,0.0,0
2024-03-28 13:00:00,6.8,0,6.8,0,2.5,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-28 14:00:00,5.97,0,5.97,0,1.85,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-28 15:00:00,6.9,0,6.9,0,1.51,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-28 16:00:00,6.51,0,6.51,0,1.92,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-28 17:00:00,5.22,0,5.22,0,2.05,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-28 18:00:00,7.35,0,7.35,0,2.81,0,0.18,0,0.0,0,0.86,0,0.0,0
2024-03-28 19:00:00,10.76,0,10.76,0,6.06,0,0.2,0,0.0,0,4.04,0,0.0,0
2024-03-28 20:00:00,12.45,0,12.45,0,7.17,0,0.2,0,0.08,0,2.13,0,0.0,0
2024-03-28 21:00:00,9.52,0,9.52,0,3.6,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-28 22:00:00,7.92,0,7.92,0,2.72,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-28 23:00:00,6.76,0,6.76,0,1.46,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-29 00:00:00,5.23,0,5.23,0,1.03,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-29 01:00:00,8.18,0,8.18,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 02:00:00,7.58,0,7.58,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 03:00:00,7.66,0,7.66,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 04:00:00,8.33,0,8.33,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 05:00:00,8.62,0,8.62,0,0.57,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 06:00:00,11.99,0,11.99,0,2.68,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-03-29 07:00:00,12.28,0,12.28,0,5.74,0,0.2,0,0.005,0,3.24,0,0.0,0
2024-03-29 08:00:00,12.1,0,12.1,0,3.88,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-03-29 09:00:00,11.63,0,11.63,0,1.02,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-03-29 10:00:00,8.11,0,8.11,0,2.4,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-03-29 11:00:00,9.92,0,9.92,0,0.64,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-03-29 12:00:00,8.64,0,8.64,0,1.02,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 13:00:00,7.11,0,7.11,0,0.71,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 14:00:00,7.11,0,7.11,0,0.47,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 15:00:00,7.06,0,7.06,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 16:00:00,7.48,0,7.48,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 17:00:00,8.56,0,8.56,0,1.33,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 18:00:00,11.84,0,11.84,0,2.93,0,0.18,0,0.0,0,2.61,0,0.0,0
2024-03-29 19:00:00,13.97,0,13.97,0,3.0,0,0.18,0,0.0,0,0.96,0,0.0,0
2024-03-29 20:00:00,12.6,0,12.6,0,3.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 21:00:00,10.57,0,10.57,0,2.76,0,0.18,0,0.08,0,0.0,0,0.0,0
2024-03-29 22:00:00,6.94,0,6.94,0,1.03,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-29 23:00:00,9.92,0,9.92,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 00:00:00,3.51,0,3.51,0,0.87,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 01:00:00,7.26,0,7.26,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 02:00:00,4.15,0,4.15,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 03:00:00,4.14,0,4.14,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 04:00:00,4.33,0,4.33,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 05:00:00,4.16,0,4.16,0,0.25,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 06:00:00,5.23,0,5.23,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 07:00:00,7.94,0,7.94,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 08:00:00,4.88,0,4.88,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 09:00:00,5.0,0,5.0,0,0.58,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 10:00:00,5.71,0,5.71,0,0.59,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 11:00:00,7.87,0,7.87,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 12:00:00,8.08,0,8.08,0,0.6,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 13:00:00,8.65,0,8.65,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 14:00:00,7.57,0,7.57,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 15:00:00,7.11,0,7.11,0,0.61,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 16:00:00,8.77,0,8.77,0,1.6,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-30 17:00:00,11.47,0,11.47,0,3.77,0,0.2,0,0.0,0,2.91,0,0.0,0
2024-03-30 18:00:00,12.62,0,12.62,0,5.49,0,0.2,0,0.0,0,4.8,0,0.0,0
2024-03-30 19:00:00,13.46,0,13.46,0,8.18,0,0.24,0,0.0,0,5.0,0,0.0,0
2024-03-30 20:00:00,15.39,0,15.39,0,7.81,0,0.24,0,0.0,0,5.0,0,0.0,0
2024-03-30 21:00:00,12.53,0,12.53,0,3.52,0,0.24,0,0.0,0,0.0,0,0.0,0
2024-03-30 22:00:00,10.11,0,10.11,0,2.72,0,0.24,0,0.0,0,0.0,0,0.0,0
2024-03-30 23:00:00,10.05,0,10.05,0,2.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-31 00:00:00,9.67,0,9.67,0,1.17,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-31 01:00:00,8.67,0,8.67,0,0.6,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 02:00:00,7.11,0,7.11,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 03:00:00,4.63,0,4.63,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 04:00:00,5.21,0,5.21,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 05:00:00,5.31,0,5.31,0,0.59,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 06:00:00,6.9,0,6.9,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 07:00:00,8.6,0,8.6,0,1.03,0,0.2,0,0.08,0,0.0,0,0.0,0
2024-03-31 08:00:00,9.01,0,9.01,0,1.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-03-31 09:00:00,8.55,0,8.55,0,1.0,0,0.2,0,0.047,0,0.0,0,0.0,0
2024-03-31 10:00:00,9.49,0,9.49,0,1.55,0,0.2,0,0.08,0,0.0,0,0.0,0
2024-03-31 11:00:00,8.92,0,8.92,0,1.28,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 12:00:00,8.33,0,8.33,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 13:00:00,7.85,0,7.85,0,0.42,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 14:00:00,6.53,0,6.53,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 15:00:00,5.62,0,5.62,0,0.26,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 16:00:00,4.41,0,4.41,0,0.6,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-03-31 17:00:00,4.66,0,4.66,0,0.88,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-31 18:00:00,11.02,0,11.02,0,4.0,0,0.2,0,0.0,0,1.39,0,0.0,0
2024-03-31 19:00:00,15.43,0,15.43,0,5.26,0,0.2,0,0.0,0,3.09,0,0.0,0
2024-03-31 20:00:00,14.78,0,14.78,0,3.92,0,0.2,0,0.0,0,1.42,0,0.0,0
2024-03-31 21:00:00,13.0,0,13.0,0,2.4,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-31 22:00:00,6.55,0,6.55,0,1.75,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-03-31 23:00:00,4.52,0,4.52,0,0.56,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 00:00:00,3.15,0,3.15,0,0.86,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 01:00:00,3.59,0,3.59,0,0.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 02:00:00,3.15,0,3.15,0,0.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 03:00:00,3.44,0,3.44,0,0.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 04:00:00,3.8,0,3.8,0,0.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 05:00:00,4.26,0,4.26,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-01 06:00:00,9.58,0,9.58,0,2.69,0,0.18,0,0.084,0,1.92,0,0.0,0
2024-04-01 07:00:00,14.56,0,14.56,0,5.79,0,0.2,0,0.352,0,3.1,0,0.0,0
2024-04-01 08:00:00,12.25,0,12.25,0,2.92,0,0.2,0,0.352,0,0.19,0,0.0,0
2024-04-01 09:00:00,9.74,0,9.74,0,1.0,0,0.2,0,0.262,0,0.0,0,0.0,0
2024-04-01 10:00:00,11.12,0,11.12,0,2.5,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-04-01 11:00:00,9.93,0,9.93,0,2.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-04-01 12:00:00,9.53,0,9.53,0,2.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-04-01 13:00:00,12.16,0,12.16,0,2.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 14:00:00,11.67,0,11.67,0,2.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 15:00:00,10.52,0,10.52,0,1.51,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 16:00:00,12.35,0,12.35,0,2.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 17:00:00,12.61,0,12.61,0,2.62,0,0.2,0,0.0,0,0.62,0,0.0,0
2024-04-01 18:00:00,14.29,0,14.29,0,2.91,0,0.2,0,0.0,0,1.91,0,0.0,0
2024-04-01 19:00:00,14.09,0,14.09,0,4.25,0,0.2,0,0.0,0,4.01,0,0.0,0
2024-04-01 20:00:00,16.27,0,16.27,0,4.0,0,0.2,0,0.0,0,2.9,0,0.0,0
2024-04-01 21:00:00,13.07,0,13.07,0,3.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 22:00:00,10.04,0,10.04,0,2.73,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-01 23:00:00,9.17,0,9.17,0,1.94,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 00:00:00,6.15,0,6.15,0,1.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 01:00:00,7.11,0,7.11,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 02:00:00,4.65,0,4.65,0,0.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 03:00:00,5.16,0,5.16,0,0.21,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 04:00:00,5.43,0,5.43,0,0.21,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 05:00:00,7.5,0,7.5,0,0.24,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 06:00:00,11.17,0,11.17,0,2.7,0,0.18,0,0.042,0,0.0,0,0.0,0
2024-04-02 07:00:00,19.73,0,19.73,0,7.73,0,0.2,0,0.084,0,5.0,0,0.0,0
2024-04-02 08:00:00,15.18,0,15.18,0,5.27,0,0.2,0,0.084,0,2.27,0,0.0,0
2024-04-02 09:00:00,10.55,0,10.55,0,2.96,0,0.2,0,0.084,0,0.21,0,0.0,0
2024-04-02 10:00:00,11.66,0,11.66,0,2.78,0,0.2,0,0.005,0,0.0,0,0.0,0
2024-04-02 11:00:00,10.84,0,10.84,0,3.01,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 12:00:00,10.42,0,10.42,0,2.78,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 13:00:00,11.79,0,11.79,0,3.03,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-02 14:00:00,11.66,0,11.66,0,3.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 15:00:00,9.72,0,9.72,0,2.79,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 16:00:00,10.46,0,10.46,0,2.79,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 17:00:00,7.57,0,7.57,0,2.75,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 18:00:00,10.11,0,10.11,0,2.0,0,0.2,0,0.0,0,0.14,0,0.0,0
2024-04-02 19:00:00,13.62,0,13.62,0,4.25,0,0.2,0,0.0,0,4.23,0,0.0,0
2024-04-02 20:00:00,15.77,0,15.77,0,5.25,0,0.2,0,0.0,0,3.78,0,0.0,0
2024-04-02 21:00:00,11.82,0,11.82,0,3.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 22:00:00,7.09,0,7.09,0,1.93,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-04-02 23:00:00,7.34,0,7.34,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 00:00:00,6.88,0,6.88,0,0.7,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 01:00:00,5.74,0,5.74,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 02:00:00,3.8,0,3.8,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 03:00:00,3.57,0,3.57,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 04:00:00,4.67,0,4.67,0,0.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 05:00:00,5.77,0,5.77,0,0.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-04-03 06:00:00,11.34,0,11.34,0,2.96,0,0.18,0,0.084,0,0.62,0,0.0,0
