Time,Rse,Reg,Syn,TMR
2024-07-27 18:00:00,7.79,25.07,7.79,0.0
2024-07-27 19:00:00,13.95,39.78,13.95,0.0
2024-07-27 20:00:00,2.25,15.71,2.25,0.0
2024-07-27 21:00:00,0.04,5.05,0.04,0.0
2024-07-27 22:00:00,0.04,23.77,0.04,0.0
2024-07-27 23:00:00,0.0,16.65,0.01,0.0
2024-07-28 00:00:00,0.01,11.27,0.01,0.0
2024-07-28 01:00:00,0.01,5.1,0.01,0.0
2024-07-28 02:00:00,0.01,3.88,0.01,0.0
2024-07-28 03:00:00,0.01,3.69,0.01,0.0
2024-07-28 04:00:00,0.01,2.96,0.01,0.0
2024-07-28 05:00:00,0.01,4.53,0.01,0.0
2024-07-28 06:00:00,0.01,7.83,0.01,0.0
2024-07-28 07:00:00,0.0,9.66,0.0,0.0
2024-07-28 08:00:00,0.0,8.4,0.0,0.0
2024-07-28 09:00:00,0.0,9.27,0.0,0.0
2024-07-28 10:00:00,0.01,15.61,0.01,0.0
2024-07-28 11:00:00,0.02,7.74,0.02,0.0
2024-07-28 12:00:00,0.0,21.02,0.02,0.0
2024-07-28 13:00:00,0.0,7.73,0.0,0.0
2024-07-28 14:00:00,0.0,0.0,0.02,0.0
2024-07-28 15:00:00,0.04,36.95,0.04,0.0
2024-07-28 16:00:00,0.04,6.71,0.04,0.0
2024-07-28 17:00:00,3.46,23.99,3.46,0.0
2024-07-28 18:00:00,8.12,28.79,8.12,0.0
2024-07-28 19:00:00,27.3,73.38,27.3,0.0
2024-07-28 20:00:00,21.57,27.68,21.57,0.0
2024-07-28 21:00:00,9.5,38.8,9.5,0.0
2024-07-28 22:00:00,0.04,39.59,0.04,0.0
2024-07-28 23:00:00,0.0,45.69,0.04,0.0
2024-07-29 00:00:00,0.0,15.8,0.04,0.0
2024-07-29 01:00:00,0.04,6.51,0.04,0.0
2024-07-29 02:00:00,0.01,10.29,0.01,0.0
2024-07-29 03:00:00,0.01,5.08,0.01,0.0
2024-07-29 04:00:00,0.02,3.74,0.02,0.0
2024-07-29 05:00:00,0.04,7.7,0.04,0.0
2024-07-29 06:00:00,0.04,31.11,0.04,0.0
2024-07-29 07:00:00,0.01,17.59,0.01,0.0
2024-07-29 08:00:00,0.0,28.05,0.01,0.0
2024-07-29 09:00:00,0.0,32.53,0.0,0.0
2024-07-29 10:00:00,0.0,33.33,0.02,0.0
2024-07-29 11:00:00,0.0,19.45,0.02,0.0
2024-07-29 12:00:00,0.0,34.09,0.02,0.0
2024-07-29 13:00:00,0.02,38.36,0.02,0.0
2024-07-29 14:00:00,0.0,27.99,0.0,0.0
2024-07-29 15:00:00,0.04,24.33,0.04,0.0
2024-07-29 16:00:00,68.03,37.42,68.03,0.0
2024-07-29 17:00:00,73.75,33.47,73.75,0.0
2024-07-29 18:00:00,16.16,42.68,16.16,0.0
2024-07-29 19:00:00,24.03,52.02,24.03,0.0
2024-07-29 20:00:00,0.04,16.63,0.04,0.0
2024-07-29 21:00:00,4.27,142.34,4.27,0.0
2024-07-29 22:00:00,5.1,37.75,5.1,0.0
2024-07-29 23:00:00,7.55,67.26,7.55,0.0
2024-07-30 00:00:00,0.04,6.58,0.04,0.0
2024-07-30 01:00:00,0.04,27.56,0.04,0.0
2024-07-30 02:00:00,0.02,6.56,0.02,0.0
2024-07-30 03:00:00,0.01,4.3,0.01,0.0
2024-07-30 04:00:00,0.01,4.11,0.01,0.0
2024-07-30 05:00:00,0.02,12.17,0.02,0.0
2024-07-30 06:00:00,0.04,13.24,0.04,0.0
2024-07-30 07:00:00,0.04,26.14,0.04,0.0
2024-07-30 08:00:00,0.02,36.38,0.02,0.0
2024-07-30 09:00:00,0.02,30.73,0.02,0.0
2024-07-30 10:00:00,0.04,23.68,0.04,0.0
2024-07-30 11:00:00,0.04,143.12,0.04,0.0
2024-07-30 12:00:00,0.0,99.59,0.04,0.0
2024-07-30 13:00:00,0.0,29.36,0.0,0.0
2024-07-30 14:00:00,0.04,0.06,0.04,0.0
2024-07-30 15:00:00,0.04,21.44,0.04,0.0
2024-07-30 16:00:00,0.04,13.7,0.04,0.0
2024-07-30 17:00:00,0.04,65.15,0.04,0.0
2024-07-30 18:00:00,0.04,71.63,0.04,0.0
2024-07-30 19:00:00,0.04,66.53,0.04,0.0
2024-07-30 20:00:00,13.86,53.14,13.86,0.0
2024-07-30 21:00:00,0.04,26.59,0.04,0.0
2024-07-30 22:00:00,13.3,61.17,13.3,0.0
2024-07-30 23:00:00,20.55,49.27,20.55,0.0
2024-07-31 00:00:00,0.04,0.39,0.04,0.0
2024-07-31 01:00:00,0.04,6.29,0.04,0.0
2024-07-31 02:00:00,0.01,7.22,0.01,0.0
2024-07-31 03:00:00,0.01,6.58,0.01,0.0
2024-07-31 04:00:00,0.01,8.45,0.01,0.0
2024-07-31 05:00:00,0.01,9.94,0.01,0.0
2024-07-31 06:00:00,0.04,18.9,0.04,0.0
2024-07-31 07:00:00,0.04,23.83,0.04,0.0
2024-07-31 08:00:00,0.02,19.28,0.02,0.0
2024-07-31 09:00:00,0.02,24.79,0.02,0.0
2024-07-31 10:00:00,0.0,93.76,0.02,0.0
2024-07-31 11:00:00,0.0,26.43,0.0,0.0
2024-07-31 12:00:00,0.0,31.05,0.04,0.0
2024-07-31 13:00:00,0.0,23.36,0.02,0.0
2024-07-31 14:00:00,0.04,6.86,0.04,0.0
2024-07-31 15:00:00,67.25,191.66,67.25,0.0
2024-07-31 16:00:00,0.04,51.87,0.04,0.0
2024-07-31 17:00:00,28.52,86.78,28.52,0.0
2024-07-31 18:00:00,10.05,88.29,10.05,0.0
2024-07-31 19:00:00,31.08,139.08,31.08,0.0
2024-07-31 20:00:00,0.04,37.54,0.04,0.0
2024-07-31 21:00:00,0.0,37.06,0.04,0.0
2024-07-31 22:00:00,0.0,136.77,0.04,0.0
2024-07-31 23:00:00,0.04,25.17,0.04,0.0
2024-08-01 00:00:00,0.0,22.28,0.04,0.0
2024-08-01 01:00:00,0.02,14.76,0.02,0.0
2024-08-01 02:00:00,0.02,13.21,0.02,0.0
2024-08-01 03:00:00,0.01,7.93,0.01,0.0
2024-08-01 04:00:00,0.01,12.96,0.01,0.0
2024-08-01 05:00:00,0.01,20.72,0.01,0.0
2024-08-01 06:00:00,0.02,20.94,0.02,0.0
2024-08-01 07:00:00,0.02,7.63,0.02,0.0
2024-08-01 08:00:00,0.04,17.91,0.04,0.0
2024-08-01 09:00:00,0.02,30.33,0.02,0.0
2024-08-01 10:00:00,0.04,38.35,0.04,0.0
2024-08-01 11:00:00,0.0,129.73,0.0,0.0
2024-08-01 12:00:00,0.0,33.06,0.0,0.0
2024-08-01 13:00:00,0.0,74.87,0.0,0.0
2024-08-01 14:00:00,0.04,94.43,0.04,0.0
2024-08-01 15:00:00,0.04,33.45,0.04,0.0
2024-08-01 16:00:00,52.55,98.78,52.55,0.0
2024-08-01 17:00:00,21.68,44.58,21.68,0.0
2024-08-01 18:00:00,52.99,99.56,52.99,0.0
2024-08-01 19:00:00,161.75,205.01,161.75,0.0
2024-08-01 20:00:00,15.59,42.58,15.59,0.0
2024-08-01 21:00:00,85.65,184.05,85.65,0.0
2024-08-01 22:00:00,23.98,75.6,23.98,0.0
2024-08-01 23:00:00,5.87,26.86,5.87,0.0
2024-08-02 00:00:00,0.04,52.43,0.04,0.0
2024-08-02 01:00:00,0.02,9.69,0.02,0.0
2024-08-02 02:00:00,0.02,18.57,0.02,0.0
2024-08-02 03:00:00,0.01,3.93,0.01,0.0
2024-08-02 04:00:00,0.01,4.51,0.01,0.0
2024-08-02 05:00:00,0.01,23.13,0.01,0.0
2024-08-02 06:00:00,0.02,36.92,0.02,0.0
2024-08-02 07:00:00,0.01,19.44,0.01,0.0
2024-08-02 08:00:00,0.01,12.63,0.01,0.0
2024-08-02 09:00:00,0.02,130.57,0.02,0.0
2024-08-02 10:00:00,0.0,34.54,0.0,0.0
2024-08-02 11:00:00,0.01,81.48,0.01,0.0
2024-08-02 12:00:00,0.0,28.88,0.0,0.0
2024-08-02 13:00:00,0.0,47.2,0.0,0.0
2024-08-02 14:00:00,0.0,72.58,0.04,0.0
2024-08-02 15:00:00,0.0,38.45,0.04,0.0
2024-08-02 16:00:00,0.04,30.82,0.04,0.0
2024-08-02 17:00:00,0.04,64.46,0.04,0.0
2024-08-02 18:00:00,0.04,163.31,0.04,0.0
2024-08-02 19:00:00,0.04,15.15,0.04,0.0
2024-08-02 20:00:00,0.04,35.14,0.04,0.0
2024-08-02 21:00:00,0.04,45.46,0.04,0.0
2024-08-02 22:00:00,2.32,37.81,2.32,0.0
2024-08-02 23:00:00,0.04,23.59,0.04,0.0
2024-08-03 00:00:00,0.04,36.31,0.04,0.0
2024-08-03 01:00:00,0.04,11.95,0.04,0.0
2024-08-03 02:00:00,0.02,6.63,0.02,0.0
2024-08-03 03:00:00,0.01,9.41,0.01,0.0
2024-08-03 04:00:00,0.01,12.73,0.01,0.0
2024-08-03 05:00:00,0.0,14.53,0.0,0.0
2024-08-03 06:00:00,0.01,20.46,0.01,0.0
2024-08-03 07:00:00,0.01,12.29,0.01,0.0
2024-08-03 08:00:00,0.01,22.61,0.01,0.0
2024-08-03 09:00:00,0.02,19.57,0.02,0.0
2024-08-03 10:00:00,0.04,22.52,0.04,0.0
2024-08-03 11:00:00,0.04,33.5,0.04,0.0
2024-08-03 12:00:00,0.0,29.37,0.02,0.0
2024-08-03 13:00:00,0.0,11.09,0.0,0.0
2024-08-03 14:00:00,0.0,0.01,0.02,0.0
2024-08-03 15:00:00,0.04,0.01,0.04,0.0
2024-08-03 16:00:00,0.02,0.01,0.02,0.0
2024-08-03 17:00:00,0.04,11.97,0.04,0.0
2024-08-03 18:00:00,0.04,13.16,0.04,0.0
2024-08-03 19:00:00,0.04,0.01,0.04,0.0
2024-08-03 20:00:00,0.0,39.9,0.04,0.0
2024-08-03 21:00:00,0.0,55.44,9.53,0.0
2024-08-03 22:00:00,0.0,27.72,0.04,0.0
2024-08-03 23:00:00,0.0,19.53,0.04,0.0
2024-08-04 00:00:00,0.02,14.05,0.02,0.0
2024-08-04 01:00:00,0.02,8.5,0.02,0.0
2024-08-04 02:00:00,0.01,6.71,0.01,0.0
2024-08-04 03:00:00,0.01,6.26,0.01,0.0
2024-08-04 04:00:00,0.0,5.87,0.0,0.0
2024-08-04 05:00:00,0.0,14.29,0.0,0.0
2024-08-04 06:00:00,0.0,10.69,0.0,0.0
2024-08-04 07:00:00,0.0,7.47,0.0,0.0
2024-08-04 08:00:00,0.0,7.12,0.0,0.0
2024-08-04 09:00:00,0.0,14.17,0.0,0.0
2024-08-04 10:00:00,0.01,19.29,0.01,0.0
2024-08-04 11:00:00,0.0,17.87,0.01,0.0
2024-08-04 12:00:00,0.0,11.36,0.04,0.0
2024-08-04 13:00:00,0.0,9.11,0.02,0.0
2024-08-04 14:00:00,0.0,10.13,0.04,0.0
2024-08-04 15:00:00,0.0,0.01,0.04,0.0
2024-08-04 16:00:00,0.0,33.31,25.92,0.0
2024-08-04 17:00:00,0.04,2.81,0.04,0.0
2024-08-04 18:00:00,81.89,264.38,81.89,0.0
2024-08-04 19:00:00,43.59,80.54,43.59,0.0
2024-08-04 20:00:00,0.04,10.85,0.04,0.0
2024-08-04 21:00:00,0.0,276.69,0.04,0.0
2024-08-04 22:00:00,0.04,16.4,0.04,0.0
2024-08-04 23:00:00,0.04,24.22,0.04,0.0
2024-08-05 00:00:00,0.04,22.43,0.04,0.0
2024-08-05 01:00:00,0.04,6.61,0.04,0.0
2024-08-05 02:00:00,0.02,8.88,0.02,0.0
2024-08-05 03:00:00,0.0,10.03,0.0,0.0
2024-08-05 04:00:00,0.0,3.45,0.0,0.0
2024-08-05 05:00:00,0.01,13.82,0.01,0.0
2024-08-05 06:00:00,0.04,20.22,0.04,0.0
2024-08-05 07:00:00,0.04,20.41,0.04,0.0
2024-08-05 08:00:00,0.02,18.64,0.02,0.0
2024-08-05 09:00:00,0.04,27.45,0.04,0.0
2024-08-05 10:00:00,0.04,43.57,0.04,0.0
2024-08-05 11:00:00,0.04,34.29,0.04,0.0
2024-08-05 12:00:00,0.0,30.12,0.0,0.0
2024-08-05 13:00:00,0.0,20.16,0.04,0.0
2024-08-05 14:00:00,0.0,8.31,0.04,0.0
2024-08-05 15:00:00,0.04,54.53,0.04,0.0
2024-08-05 16:00:00,0.04,16.61,0.04,0.0
2024-08-05 17:00:00,63.62,112.31,63.62,0.0
2024-08-05 18:00:00,0.04,25.68,0.04,0.0
2024-08-05 19:00:00,21.14,38.87,21.14,0.0
2024-08-05 20:00:00,8.63,25.26,8.63,0.0
2024-08-05 21:00:00,13.94,40.99,13.94,0.0
2024-08-05 22:00:00,0.0,44.12,2.86,0.0
2024-08-05 23:00:00,0.04,34.66,0.04,0.0
2024-08-06 00:00:00,0.04,14.59,0.04,0.0
2024-08-06 01:00:00,0.02,6.35,0.02,0.0
2024-08-06 02:00:00,0.01,5.2,0.01,0.0
2024-08-06 03:00:00,0.0,1.54,0.0,0.0
2024-08-06 04:00:00,0.01,0.0,0.01,0.0
2024-08-06 05:00:00,0.01,12.53,0.01,0.0
2024-08-06 06:00:00,0.02,148.76,0.02,0.0
2024-08-06 07:00:00,0.02,19.09,0.02,0.0
2024-08-06 08:00:00,0.02,42.3,0.02,0.0
2024-08-06 09:00:00,0.02,27.35,0.02,0.0
2024-08-06 10:00:00,0.04,34.44,0.04,0.0
2024-08-06 11:00:00,0.0,35.22,0.02,0.0
2024-08-06 12:00:00,0.0,29.63,0.04,0.0
2024-08-06 13:00:00,0.0,35.2,0.0,0.0
2024-08-06 14:00:00,0.0,43.02,0.02,0.0
2024-08-06 15:00:00,0.02,0.01,0.02,0.0
2024-08-06 16:00:00,0.0,0.01,0.0,0.0
2024-08-06 17:00:00,0.02,0.01,0.02,0.0
2024-08-06 18:00:00,0.02,12.22,0.02,0.0
2024-08-06 19:00:00,0.0,11.67,0.0,0.0
2024-08-06 20:00:00,0.0,9.46,0.0,0.0
2024-08-06 21:00:00,0.0,10.47,0.0,0.0
2024-08-06 22:00:00,0.0,21.78,0.04,0.0
2024-08-06 23:00:00,0.02,15.81,0.02,0.0
2024-08-07 00:00:00,0.04,2.34,0.04,0.0
2024-08-07 01:00:00,0.04,8.22,0.04,0.0
2024-08-07 02:00:00,0.02,6.64,0.02,0.0
2024-08-07 03:00:00,0.02,4.78,0.02,0.0
2024-08-07 04:00:00,0.02,4.45,0.02,0.0
2024-08-07 05:00:00,0.02,10.89,0.02,0.0
2024-08-07 06:00:00,0.02,28.95,0.02,0.0
2024-08-07 07:00:00,0.04,10.72,0.04,0.0
2024-08-07 08:00:00,0.02,11.38,0.02,0.0
2024-08-07 09:00:00,0.04,5.89,0.04,0.0
2024-08-07 10:00:00,0.0,18.74,0.02,0.0
2024-08-07 11:00:00,0.0,44.12,0.04,0.0
2024-08-07 12:00:00,0.02,10.33,0.02,0.0
2024-08-07 13:00:00,0.02,0.87,0.02,0.0
2024-08-07 14:00:00,0.0,64.02,0.01,0.0
2024-08-07 15:00:00,0.04,70.48,0.04,0.0
2024-08-07 16:00:00,0.04,41.66,0.04,0.0
2024-08-07 17:00:00,0.04,20.68,0.04,0.0
2024-08-07 18:00:00,0.04,15.51,0.04,0.0
2024-08-07 19:00:00,0.04,100.7,0.04,0.0
2024-08-07 20:00:00,0.04,31.72,0.04,0.0
2024-08-07 21:00:00,0.0,65.02,3.61,0.0
2024-08-07 22:00:00,0.04,49.2,0.04,0.0
2024-08-07 23:00:00,0.04,18.14,0.04,0.0
2024-08-08 00:00:00,0.04,18.22,0.04,0.0
2024-08-08 01:00:00,0.04,8.44,0.04,0.0
2024-08-08 02:00:00,0.02,2.85,0.02,0.0
2024-08-08 03:00:00,0.02,5.92,0.02,0.0
2024-08-08 04:00:00,0.02,0.66,0.02,0.0
2024-08-08 05:00:00,0.04,12.1,0.04,0.0
2024-08-08 06:00:00,0.04,31.92,0.04,0.0
2024-08-08 07:00:00,0.02,13.23,0.02,0.0
2024-08-08 08:00:00,0.04,21.4,0.04,0.0
2024-08-08 09:00:00,0.0,19.18,0.01,0.0
2024-08-08 10:00:00,0.04,29.74,0.04,0.0
2024-08-08 11:00:00,0.01,7.98,0.01,0.0
2024-08-08 12:00:00,0.0,22.49,0.04,0.0
2024-08-08 13:00:00,0.0,4.37,0.0,0.0
2024-08-08 14:00:00,0.0,4.58,0.04,0.0
2024-08-08 15:00:00,0.0,3.01,0.04,0.0
2024-08-08 16:00:00,0.02,0.01,0.02,0.0
2024-08-08 17:00:00,4.31,13.67,4.31,0.0
2024-08-08 18:00:00,0.04,10.36,0.04,0.0
2024-08-08 19:00:00,0.04,9.84,0.04,0.0
2024-08-08 20:00:00,0.04,11.15,0.04,0.0
2024-08-08 21:00:00,0.0,14.23,1.38,0.0
2024-08-08 22:00:00,0.26,30.45,0.26,0.0
2024-08-08 23:00:00,0.0,29.07,0.04,0.0
2024-08-09 00:00:00,0.04,11.3,0.04,0.0
2024-08-09 01:00:00,0.04,8.06,0.04,0.0
2024-08-09 02:00:00,0.04,12.6,0.04,0.0
2024-08-09 03:00:00,0.02,10.61,0.02,0.0
2024-08-09 04:00:00,0.04,15.9,0.04,0.0
2024-08-09 05:00:00,0.04,24.77,0.04,0.0
2024-08-09 06:00:00,0.04,27.04,0.04,0.0
2024-08-09 07:00:00,0.02,15.02,0.02,0.0
2024-08-09 08:00:00,0.01,22.25,0.01,0.0
2024-08-09 09:00:00,0.02,22.17,0.02,0.0
2024-08-09 10:00:00,0.0,25.11,0.02,0.0
2024-08-09 11:00:00,0.0,35.09,0.0,0.0
2024-08-09 12:00:00,0.0,11.46,0.01,0.0
2024-08-09 13:00:00,0.01,4.69,0.01,0.0
2024-08-09 14:00:00,0.0,0.0,0.01,0.0
2024-08-09 15:00:00,0.0,0.01,0.0,0.0
2024-08-09 16:00:00,0.01,0.0,0.01,0.0
2024-08-09 17:00:00,0.02,4.58,0.02,0.0
2024-08-09 18:00:00,4.0,20.2,4.0,0.0
2024-08-09 19:00:00,0.04,48.33,0.04,0.0
2024-08-09 20:00:00,0.0,12.51,2.68,0.0
2024-08-09 21:00:00,0.0,38.37,7.83,0.0
2024-08-09 22:00:00,0.0,28.3,0.04,0.0
2024-08-09 23:00:00,0.0,20.93,0.04,0.0
2024-08-10 00:00:00,0.0,7.7,0.02,0.0
2024-08-10 01:00:00,0.04,39.5,0.04,0.0
2024-08-10 02:00:00,0.02,7.01,0.02,0.0
2024-08-10 03:00:00,0.02,8.43,0.02,0.0
2024-08-10 04:00:00,0.01,9.85,0.01,0.0
2024-08-10 05:00:00,0.01,20.59,0.01,0.0
2024-08-10 06:00:00,0.01,15.74,0.01,0.0
2024-08-10 07:00:00,0.0,15.25,0.0,0.0
2024-08-10 08:00:00,0.0,15.68,0.0,0.0
2024-08-10 09:00:00,0.01,30.13,0.01,0.0
2024-08-10 10:00:00,0.02,59.43,0.02,0.0
2024-08-10 11:00:00,0.01,22.82,0.01,0.0
2024-08-10 12:00:00,0.0,28.72,0.02,0.0
2024-08-10 13:00:00,0.0,32.32,0.04,0.0
2024-08-10 14:00:00,0.0,20.91,0.01,0.0
2024-08-10 15:00:00,0.0,44.57,0.0,0.0
2024-08-10 16:00:00,0.0,0.01,0.01,0.0
2024-08-10 17:00:00,0.0,4.71,0.04,0.0
2024-08-10 18:00:00,2.39,21.48,2.39,0.0
2024-08-10 19:00:00,19.25,50.39,19.25,0.0
2024-08-10 20:00:00,0.0,17.64,0.04,0.0
2024-08-10 21:00:00,0.0,24.68,0.04,0.0
2024-08-10 22:00:00,0.0,33.35,0.02,0.0
2024-08-10 23:00:00,0.04,26.15,0.04,0.0
2024-08-11 00:00:00,0.0,7.2,0.0,0.0
2024-08-11 01:00:00,0.0,6.41,0.0,0.0
2024-08-11 02:00:00,0.02,6.44,0.02,0.0
2024-08-11 03:00:00,0.0,7.02,0.0,0.0
2024-08-11 04:00:00,0.0,2.97,0.0,0.0
2024-08-11 05:00:00,0.0,7.53,0.0,0.0
2024-08-11 06:00:00,0.0,10.72,0.0,0.0
2024-08-11 07:00:00,0.0,14.69,0.0,0.0
2024-08-11 08:00:00,0.0,13.58,0.0,0.0
2024-08-11 09:00:00,0.0,13.71,0.0,0.0
2024-08-11 10:00:00,0.0,24.53,0.0,0.0
2024-08-11 11:00:00,0.0,18.53,0.0,0.0
2024-08-11 12:00:00,0.0,22.96,0.0,0.0
2024-08-11 13:00:00,0.0,18.07,0.01,0.0
2024-08-11 14:00:00,0.0,20.32,0.0,0.0
2024-08-11 15:00:00,0.0,13.8,0.0,0.0
2024-08-11 16:00:00,0.0,5.61,0.01,0.0
2024-08-11 17:00:00,0.04,8.07,0.04,0.0
2024-08-11 18:00:00,14.17,25.34,14.17,0.0
2024-08-11 19:00:00,8.76,34.24,8.76,0.0
2024-08-11 20:00:00,7.96,26.21,7.96,0.0
2024-08-11 21:00:00,9.24,39.84,9.24,0.0
2024-08-11 22:00:00,0.0,27.4,0.04,0.0
2024-08-11 23:00:00,0.0,36.27,0.04,0.0
2024-08-12 00:00:00,0.01,15.16,0.01,0.0
2024-08-12 01:00:00,0.0,4.43,0.0,0.0
2024-08-12 02:00:00,0.0,1.61,0.0,0.0
2024-08-12 03:00:00,0.0,5.71,0.0,0.0
2024-08-12 04:00:00,0.0,7.1,0.0,0.0
2024-08-12 05:00:00,0.0,25.48,0.0,0.0
2024-08-12 06:00:00,0.04,18.11,0.04,0.0
2024-08-12 07:00:00,0.02,30.01,0.02,0.0
2024-08-12 08:00:00,0.04,21.65,0.04,0.0
2024-08-12 09:00:00,0.01,19.45,0.01,0.0
2024-08-12 10:00:00,0.0,34.27,0.04,0.0
2024-08-12 11:00:00,0.0,34.06,0.01,0.0
2024-08-12 12:00:00,0.0,29.26,0.02,0.0
2024-08-12 13:00:00,0.0,32.25,0.04,0.0
2024-08-12 14:00:00,0.02,17.26,0.02,0.0
2024-08-12 15:00:00,0.04,2.38,0.04,0.0
2024-08-12 16:00:00,0.04,11.3,0.04,0.0
2024-08-12 17:00:00,0.04,6.13,0.04,0.0
2024-08-12 18:00:00,13.6,53.0,13.6,0.0
2024-08-12 19:00:00,17.75,24.99,17.75,0.0
2024-08-12 20:00:00,5.75,10.36,5.75,0.0
2024-08-12 21:00:00,4.06,34.89,4.06,0.0
2024-08-12 22:00:00,8.53,42.77,8.53,0.0
2024-08-12 23:00:00,0.0,49.18,4.75,0.0
2024-08-13 00:00:00,0.02,13.19,0.02,0.0
2024-08-13 01:00:00,0.04,14.4,0.04,0.0
2024-08-13 02:00:00,0.04,13.65,0.04,0.0
2024-08-13 03:00:00,0.01,7.04,0.01,0.0
2024-08-13 04:00:00,0.02,2.72,0.02,0.0
2024-08-13 05:00:00,0.02,22.74,0.02,0.0
2024-08-13 06:00:00,0.04,26.28,0.04,0.0
2024-08-13 07:00:00,0.04,17.91,0.04,0.0
2024-08-13 08:00:00,0.04,27.2,0.04,0.0
2024-08-13 09:00:00,0.02,45.48,0.02,0.0
2024-08-13 10:00:00,0.04,20.8,0.04,0.0
2024-08-13 11:00:00,0.0,28.63,0.01,0.0
2024-08-13 12:00:00,0.0,36.2,0.04,0.0
2024-08-13 13:00:00,0.0,73.08,0.04,0.0
2024-08-13 14:00:00,0.04,26.39,0.04,0.0
2024-08-13 15:00:00,0.04,8.17,0.04,0.0
2024-08-13 16:00:00,9.56,17.91,9.56,0.0
2024-08-13 17:00:00,10.41,14.26,10.41,0.0
2024-08-13 18:00:00,14.58,28.05,14.58,0.0
2024-08-13 19:00:00,33.86,39.93,33.86,0.0
2024-08-13 20:00:00,0.04,16.35,0.04,0.0
2024-08-13 21:00:00,5.21,46.55,5.21,0.0
2024-08-13 22:00:00,0.04,30.57,0.04,0.0
2024-08-13 23:00:00,1.13,26.42,1.13,0.0
2024-08-14 00:00:00,0.04,7.62,0.04,0.0
2024-08-14 01:00:00,0.04,14.99,0.04,0.0
2024-08-14 02:00:00,0.04,8.37,0.04,0.0
2024-08-14 03:00:00,0.02,7.17,0.02,0.0
2024-08-14 04:00:00,0.04,1.91,0.04,0.0
2024-08-14 05:00:00,0.04,15.25,0.04,0.0
2024-08-14 06:00:00,0.04,29.37,0.04,0.0
2024-08-14 07:00:00,0.04,23.5,0.04,0.0
2024-08-14 08:00:00,0.04,29.04,0.04,0.0
2024-08-14 09:00:00,0.01,14.55,0.01,0.0
2024-08-14 10:00:00,0.04,16.67,0.04,0.0
2024-08-14 11:00:00,0.0,25.71,0.04,0.0
2024-08-14 12:00:00,0.0,24.71,0.04,0.0
2024-08-14 13:00:00,0.04,27.06,0.04,0.0
2024-08-14 14:00:00,0.02,0.01,0.02,0.0
2024-08-14 15:00:00,0.04,2.61,0.04,0.0
2024-08-14 16:00:00,0.02,2.02,0.02,0.0
2024-08-14 17:00:00,0.04,0.01,0.04,0.0
2024-08-14 18:00:00,14.67,25.51,14.67,0.0
2024-08-14 19:00:00,34.72,65.7,34.72,0.0
2024-08-14 20:00:00,32.44,56.45,32.44,0.0
2024-08-14 21:00:00,0.04,23.73,0.04,0.0
2024-08-14 22:00:00,7.31,48.44,7.31,0.0
2024-08-14 23:00:00,0.04,26.93,0.04,0.0
2024-08-15 00:00:00,0.02,12.14,0.02,0.0
2024-08-15 01:00:00,0.02,12.64,0.02,0.0
2024-08-15 02:00:00,0.04,8.75,0.04,0.0
2024-08-15 03:00:00,0.02,4.43,0.02,0.0
2024-08-15 04:00:00,0.02,3.56,0.02,0.0
2024-08-15 05:00:00,0.02,9.08,0.02,0.0
2024-08-15 06:00:00,0.04,23.08,0.04,0.0
2024-08-15 07:00:00,0.04,33.55,0.04,0.0
2024-08-15 08:00:00,0.02,16.3,0.02,0.0
2024-08-15 09:00:00,0.04,22.43,0.04,0.0
2024-08-15 10:00:00,0.04,21.63,0.04,0.0
2024-08-15 11:00:00,0.04,24.43,0.04,0.0
2024-08-15 12:00:00,0.04,21.2,0.04,0.0
2024-08-15 13:00:00,0.04,18.19,0.04,0.0
2024-08-15 14:00:00,0.04,1.61,0.04,0.0
2024-08-15 15:00:00,0.04,0.01,0.04,0.0
2024-08-15 16:00:00,0.04,3.11,0.04,0.0
2024-08-15 17:00:00,11.41,18.59,11.41,0.0
2024-08-15 18:00:00,15.2,53.73,15.2,0.0
2024-08-15 19:00:00,7.07,25.13,7.07,0.0
2024-08-15 20:00:00,12.95,79.07,12.95,0.0
2024-08-15 21:00:00,0.04,18.03,0.04,0.0
2024-08-15 22:00:00,0.04,31.66,0.04,0.0
2024-08-15 23:00:00,4.77,17.76,4.77,0.0
2024-08-16 00:00:00,0.04,8.78,0.04,0.0
2024-08-16 01:00:00,0.04,6.51,0.04,0.0
2024-08-16 02:00:00,0.02,16.31,0.02,0.0
2024-08-16 03:00:00,0.02,5.62,0.02,0.0
2024-08-16 04:00:00,0.01,8.87,0.01,0.0
2024-08-16 05:00:00,0.02,27.03,0.02,0.0
2024-08-16 06:00:00,0.02,14.7,0.02,0.0
2024-08-16 07:00:00,0.04,16.96,0.04,0.0
2024-08-16 08:00:00,0.02,20.89,0.02,0.0
2024-08-16 09:00:00,0.04,24.99,0.04,0.0
2024-08-16 10:00:00,0.04,21.58,0.04,0.0
2024-08-16 11:00:00,0.04,9.41,0.04,0.0
2024-08-16 12:00:00,0.0,31.21,0.04,0.0
2024-08-16 13:00:00,0.01,24.63,0.01,0.0
2024-08-16 14:00:00,0.02,0.01,0.02,0.0
2024-08-16 15:00:00,0.02,0.01,0.02,0.0
2024-08-16 16:00:00,0.0,2.34,0.0,0.0
2024-08-16 17:00:00,0.04,0.01,0.04,0.0
2024-08-16 18:00:00,1.58,10.91,1.58,0.0
2024-08-16 19:00:00,27.13,167.18,27.13,0.0
